In quale delle seguenti frasi l'espressione tra virgolette è un complemento di mezzo?;"a) Ti saluto ""calorosamente"" e ti mando un grande abbraccio.";"b) Il prossimo week-end partiremo ""in aereo"" per Madrid.";"c) ""Per l'intervento dell'idraulico"" il rubinetto ha smesso di perdere.";"d) ""Per gli studi
universitari"" ho deciso di andare a Roma.";2
In quale delle seguenti frasi è presente un predicato nominale?;a) Oggi sei venuto a scuola in bicicletta?;b) Alcuni dei miei compagni di classe si sono iscritti a un corso di informatica.;c) Lorenzo è stato sgridato dalla mamma.;d) Il cane di Sara è un cucciolo di dalmata.;4
Completa la frase scegliendo il complemento di luogo corretto. Durante il compito in classe, il professore passa...;a) Agli allenamenti.;b) Da Ancona.;c) Da un'enoteca parigina.;d) Tra i banchi.;4
Completa la frase scegliendo il complemento di luogo corretto. Il nuovo deposito di biciclette si trova...;a) Da un'enoteca parigina.;b) Agli allenamenti.;c) Da Ancona.;d) Nei pressi della stazione ferroviaria.;4
In quale delle seguenti frasi l'espressione tra virgolette è un complemento di fine?;"a) ""Per gli studi
universitari"" ho deciso di andare a Roma.";"b) ""Per l'intervento dell'idraulico"" il rubinetto ha smesso di perdere.";"c) Il prossimo week-end partiremo ""in aereo"" per Madrid.";"d) Ti saluto ""calorosamente"" e ti mando un grande abbraccio.";1
Indicare quale tra le seguenti proposizioni contiene un predicato verbale.;a) La casa in collina è molto grande;b) Renato si lava le mani;c) Ettore diventerà un artista famoso;d) Lucia è un'infermiera;2
Indicare quale tra le seguenti proposizione contiene un predicato nominale.;a) Tutti adorano Maria;b) Maria fa ridere tutti;c) Maria è la più simpatica;d) Maria ha un ottimo senso dell'umorismo;3
Indicare quale tra le seguenti proposizioni contiene un predicato verbale.;a) Mio padre è un camionista;b) Mia sorella è stata bocciata;c) Mi sembri agitato;d) Lo zucchero è dolce;2
"Individuare il complemento oggetto. ""Sabrina prese le mani di sua sorella Claudia.""";a) Sua sorella;b) Le mani;c) Claudia;d) Sabrina;2
In quale tra le seguenti proposizioni il soggetto è sottointeso?;a) Il buddismo mi affascina.;b) Crede nei precetti di Buddha.;c) Marzio è molto religioso.;d) L'ateismo è sempre più diffuso.;2
"Individuare l'apposizione. ""Il fiume Po sfocia nell'Adriatico.""";a) Sfocia;b) Non è presente alcuna apposizione;c) Po;d) Fiume;4
"Individuare l'attributo. ""Serena ha acquistato delle deliziose brioches per le sue bambine.""";a) Bambine;b) Deliziose;c) Serena;d) Brioches;2
"Indicare quale è il soggetto nella seguente proposizione: ""La tua festa di compleanno mi è piaciuta tantissimo!""";a) È piaciuta;b) Di compleanno;c) La tua festa;d) Mi;3
"Individuare l'attributo. ""Carolina ha inviato un dolce messaggio alla sua collega Daria.""";a) Daria;b) Collega;c) Messaggio;d) Dolce;4
"Indicare quale è il soggetto nella seguente proposizione: ""Non ho apprezzato per nulla il discorso di Lucia.""";a) Per nulla;b) (io);c) Lucia;d) Il discorso;2
Indicare quale tra le seguenti proposizione contiene un predicato nominale.;a) Ho gli occhi pieni di lacrime;b) Questa sera sembri triste;c) Ho pianto tutta la notte;d) Detesto i film drammatici;2
In quale tra le seguenti proposizioni il soggetto non è sottointeso?;a) Uscite immediatamente da questa stanza!;b) Non parlerò mai con lui;c) Il gatto miagola davanti al cancello;"d) Vorremmo un
appartamento con terrazzo";3
Indicare quale tra le seguenti proposizione contiene un predicato nominale.;a) Il fuoco brucia lento;b) I bonsai rimangono piccoli;c) Riordino la mia stanza;d) Carla apre la porta di casa;2
"Indicare quale è il soggetto nella seguente proposizione: ""Le tue parole, Marco, mi hanno lasciato davvero l'amaro in bocca.""";a) L'amaro;b) Le tue parole;c) Mi;d) Marco;2
"Individuare l'apposizione. ""La zia Elga sorrideva ai suoi nipotini adorati.""";a) Elga;b) Nipotini;c) Adorati;d) Zia;4
L'attributo e l'apposizione sono espansioni del nome. L'attributo:;a) È sempre un nome che si affianca a un altro nome o a un pronome per definirlo e identificarlo.;b) Si definisce semplice o composto.;c) Assume la funzione logica del nome che accompagna, ma concorda sempre e solo nel numero.;d) È in genere un aggettivo, qualificativo o determinativo, ma può anche essere un participio, un avverbio o una locuzione avverbiale in funzione di aggettivo.;4
"Individuare l'apposizione. ""La Senna, fiume della Francia, sfocia nella Manica"".";a) Francia.;b) Fiume.;c) Senna.;d) Manica.;2
Indicare quale tra le seguenti proposizioni contiene un predicato verbale.;a) Il tuo aiuto è stato prezioso.;b) Mio padre era esitante.;c) Il leone è un predatore.;d) Alessio non è ancora tornato dallo stadio.;4
Quale fra quelle proposte non è una frase nominale?;a) Liguria, terra di sogno.;b) Una coca cola, per favore.;c) A buon intenditor, poche parole.;d) Alberto è un bravo impiegato.;4
I verbi zerovalenti:;"a) Sono i verbi intransitivi
e transitivi usati in senso assoluto, per formare una frase minima necessitano solo del soggetto.";b) Sono verbi transitivi che, oltre al soggetto, richiedono anche un altro argomento, per esprimere un significato compiuto.;c) Sono i verbi impersonali che non richiedono neppure il soggetto e che, anche da soli, sono in grado di formare una frase minima.;d) Sono i verbi intransitivi che richiedono come secondo argomento un complemento indiretto, per esprimere un significato compiuto.;3
"Individuare l'attributo. ""Il bellissimo volto dell'attrice Sabrina Ferilli è stato ritratto da Jeff Koons"".";a) Bellissimo.;b) Sabrina.;c) Attrice.;d) Volto.;1
Il soggetto (indicare l'affermazione errata):;a) Può essere espresso o non essere presente nella frase.;b) È la persona o la cosa a cui è riferita una qualità, una condizione nelle frasi con predicato nominale.;c) È chi o che cosa compie l'azione, se il verbo è transitivo passivo.;d) È chi o che cosa compie l'azione, se il verbo è transitivo attivo.;3
In quale tra le seguenti frasi il soggetto non è sottointeso?;a) Giocano a nascondino.;b) Seminano il grano.;c) Entra pure.;d) La balena è un mammifero.;4
Quale fra quelle proposte non è una frase nominale?;a) Si praticano sconti.;b) Un oro da leggenda per l'Italia.;c) Anno nuovo, vita nuova.;d) Meglio un uovo oggi che una gallina domani.;1
In quale frase il verbo essere assume la funzione di copula?;a) Mio fratello è generoso.;b) Di chi è quella borsa?;c) Questi fiori sono per te.;d) Non era in casa.;1
Quale fra quelle proposte non è una frase nominale?;a) Finalmente si parte!;b) Il cacciatore di aquiloni.;c) Nuovi rincari della benzina.;d) La palestra a casa tua.;1
Indicare quale tra le seguenti proposizioni contiene un predicato verbale.;a) Riccardo è stanco.;b) Questi fiori sono profumati.;c) Clara è un bravo medico.;d) I miei figli hanno sparecchiato la tavola.;4
Indicare in quale frase è presente un predicato verbale.;a) Gildo è avvocato.;b) Gildo è affettuoso.;c) Gildo legge molte riviste.;d) Gildo è simpatico.;3
Il soggetto (indicare l'affermazione errata):;a) Non è mai preceduto da preposizione.;b) Non può mai essere introdotto dall'articolo partitivo.;c) È sempre concordato con il predicato della frase.;"d) Manca del tutto in presenza di un verbo impersonale oppure quando è costruito con il ""si"" impersonale.";2
Individuare in quale frase non è presente un attributo.;a) Era un essere mostruoso e deforme.;b) Ora il suo sogno svaniva.;c) La Loira e la Garonna, fiumi della Francia, sfociano nell'Atlantico.;d) Era una donna rispettata.;3
"Nella frase: ""Carlo, il migliore amico di mio padre, ha fatto un lungo e avventuroso viaggio lungo il corso del mitico fiume Gange"", quale delle seguenti affermazioni è corretta?";a) La frase contiene due apposizioni composte e cinque attributi in totale.;b) La frase contiene due apposizioni semplici e cinque attributi in totale.;c) La frase contiene un'apposizione semplice, un'apposizione composta e cinque attributi in totale.;d) La frase contiene due apposizioni composte e due attributi in totale.;1
Quale delle seguenti frasi contiene un complemento oggetto partitivo?;a) Quella scatola contiene dei vecchi cellulari ormai inutilizzabili.;"b) Il bicchiere
dell'aranciata è caduto sul pavimento.";c) Sono pentito della mia reazione impulsiva.;d) É rimasta solo dell'aranciata ormai tiepida.;1
Indica in quale delle seguenti frasi sono presenti sia un complemento d'agente sia un complemento di specificazione.;"a) La finale del
campionato è stata vinta dalla squadra avversaria.";"b) Gli impianti di risalita
sono stati danneggiati da
un'abbondante nevicata.";"c) Alcuni degli amici di
Filippo si sono lamentati
del suo comportamento.";d) Bello quell'abito. Riesce a leggerne il prezzo?;1
"Nella frase ""Simone si sta allenando da mesi per la gara"", l'espressione ""per la gara"" è un complemento:";a) Di tempo.;b) Di termine.;c) Di causa.;d) Di fine.;4
In quale delle seguenti frasi l'espressione tra virgolette è un complemento di estensione?;"a) ""Ogni 10 minuti"" controlla l'arrosto nel forno.";"b) La spiaggia dista ""molto"" dalla nostra abitazione.";"c) La fossa scavata dai bambini è profonda ""circa 1 metro"".";"d) La cartella di Mauro pesa ""8 chili"".";3
Quale delle seguenti frasi contiene un complemento oggetto partitivo?;a) Molti dei miei amici giocano a calcetto.;b) Dei miei colleghi passeranno le vacanze all'estero.;c) Abbiamo comprato dei pomodori per l'insalata.;d) In frigorifero c'è del salmone affumicato.;3
"Nella frase ""Secondo Roberto arrivare molto presto sulla spiaggia era indispensabile"", qual è il soggetto?";a) Spiaggia.;b) Arrivare.;c) Indispensabile.;d) Roberto.;2
Quale delle seguenti frasi non è in forma passiva?;a) Mia sorella è stata bocciata all'esame di maturità.;b) I nuovi arrivati furono ospitati nella casa di un amico.;c) Il treno era arrivato in stazione con mezz'ora di ritardo.;d) Nelle ore di punta le vie della città sono intasate dal traffico.;3
"Nella frase ""Il ladro è uscito dalla finestra"", ""dalla finestra è un complemento:";a) Di stato in luogo.;b) Di moto a luogo.;c) Di separazione.;d) Di moto per luogo.;4
Indica in quale delle seguenti frasi sono presenti sia un complemento di stato in luogo sia un complemento di origine o provenienza.;a) Allegra è arrivata ora da Madrid, ma riparte subito per Milano.;b) Il gatto è passato per la finestra ed è entrato in casa.;c) La stazione dei bus si trova lontano dal centro città: devi camminare a lungo.;d) Alessia proviene dalla Russia, ma vive in Italia ormai da molto tempo.;4
Indica quale dei seguenti verbi può essere seguito da un complemento oggetto.;a) Alleggerire.;b) Arrivare.;c) Nuotare.;d) Tornare.;1
"Quale funzione logico-sintattica hanno le parole tra virgolette nella frase seguente? Due ""di noi"" parteciperanno al saggio di musica.";a) Complemento di termine.;b) Complemento di specificazione.;c) Complemento partitivo.;d) Complemento di denominazione.;3
Quale delle seguenti frasi contiene un complemento di moto per luogo?;a) Mi sono graffiato passando in mezzo a degli arbusti spinosi.;b) Mi fermo a studiare da Antonio.;c) Il traghetto parte da Genova.;d) Partirei volentieri per le Maldive.;1
"Nella frase ""Trovo bellissima la tua stanza"", l'aggettivo ""bellissima"" è:";a) Un complemento predicativo del soggetto.;b) Un complemento predicativo dell'oggetto.;c) Un complemento oggetto.;d) Un attributo del complemento oggetto.;2
Quale di queste frasi contiene un complemento di qualità?;a) Le tarme hanno mangiato il cappotto di lana.;b) Quel cantante viaggia sempre con la sua chitarra.;c) Abbiamo giocato a carte con i vicini e ci hanno battuto.;d) Metti la tovaglia a quadri.;4
In quale delle seguenti frasi l'espressione tra virgolette è un complemento di causa?;"a) ""Per il freddo"" abbiamo indossato due paia di calze.";"b) Vorrei prendere un nuovo paio di scarpe ""da tennis"": le mie sono vecchie.";"c) Corri ""velocemente"" dal nonno e portagli il quotidiano.";"d) Luciano si allena in palestra ogni giorno ""con gli attrezzi"".";1
Quale delle seguenti frasi contiene un complemento di moto a luogo?;a) I miei zii mi hanno portato dalla Scozia questa splendida sciarpa di lana.;b) Vieni in spiaggia con noi o continui a dormire?;c) La polizia non è riuscita a bloccare il rapinatore che è scappato per i campi.;d) Simone è a Verona per lavoro.;2
"Nella frase ""Il telefono di Lucio è sempre occupato"" la parola ""occupato"" è...";a) Un nome del predicato.;b) Un soggetto partitivo.;c) Un soggetto.;d) Un predicativo del soggetto.;1
Quale delle seguenti frasi contiene un complemento di moto a luogo?;a) Il traghetto parte da Genova.;b) Mi fermo a studiare da Antonio.;c) Mi sono graffiato passando in mezzo a degli arbusti spinosi.;d) Partirei volentieri per le Maldive.;4
"In quale delle seguenti frasi ci sono
contemporaneamente un complemento di mezzo e uno di specificazione?";a) La donna tagliò i capelli della figlia con una forbice.;b) Di domenica mattina mi piace alzarmi con calma.;c) Con te andrei in qualunque posto del mondo.;d) Un uomo con una valigia uscì dal portone del palazzo.;1
Quale delle seguenti frasi contiene un complemento di stato in luogo?;a) Il traghetto parte da Genova.;b) Mi sono graffiato passando in mezzo a degli arbusti spinosi.;c) Mi fermo a studiare da Antonio.;d) Partirei volentieri per le Maldive.;3
In quale delle seguenti frasi l'espressione tra virgolette è un complemento di peso?;"a) La fossa scavata dai bambini è profonda ""circa 1 metro"".";"b) La cartella di Mauro pesa ""8 chili"".";"c) ""Ogni 10 minuti"" controlla l'arrosto nel forno.";"d) La spiaggia dista ""molto"" dalla nostra abitazione.";2
"Indica quale delle seguenti frasi ha gli stessi complementi della frase ""Nonostante il sole accecante siete andati in spiaggia senza gli occhiali da sole"".";a) A dispetto delle vostre critiche riuscirò a realizzare il mio progetto anche senza di voi.;b) Malgrado le piogge di questi giorni i terreni sono ancora aridi.;c) Senza l'apparecchio acustico la nonna non riesce a sentire.;d) Nonostante mi sia riposato oggi pomeriggio, sono già stanco.;1
Quale delle seguenti frasi contiene un soggetto partitivo?;a) La portiera dell'auto è stata lievemente danneggiata dall'urto.;b) Ci siamo accorti del ritardo nelle partenze di alcuni voli dalle facce sconsolate dei viaggiatori.;c) Dalla bacheca del piccolo museo sono sparite delle monete antiche.;d) Alcuni dei ragazzi della IIIC rappresenteranno la scuola a un concorso nazionale di scrittura.;3
"In quale delle seguenti frasi ci sono
contemporaneamente un complemento di luogo e uno di agente?";a) In campagna dalla mia finestra vedo le colline lontane.;b) Nelle città d'arte le vie e le piazze sono invase dai turisti.;c) In autunno le foglie cadute dagli alberi tappezzano le strade.;d) In primavera le rondini ritornano dai paesi africani.;2
"Nella frase ""In casa non c'è nessuno"" la voce del verbo ""essere"":";a) É un verbo copulativo.;b) É un predicato verbale.;c) É un ausiliare.;d) É la copula di un predicato nominale.;2
In quale delle seguenti frasi l'espressione tra virgolette è un complemento di mezzo?;"a) ""Per il freddo"" abbiamo indossato due paia di calze.";"b) Vorrei prendere un nuovo paio di scarpe ""da tennis"": le mie sono vecchie.";"c) Luciano si allena in palestra ogni giorno ""con gli attrezzi"".";"d) Corri ""velocemente"" dal nonno e portagli il quotidiano.";3
In quale delle seguenti frasi l'espressione tra virgolette è un complemento partitivo?;"a) Abbiamo riferito l'accaduto ""ai genitori"".";"b) La giostra ""del luna park"" continuava a girare.";"c) La città fu devastata ""da un terribile uragano"".";"d) Alcuni ""di loro"" sono andati a mangiare al ristorante.";4
In quale delle frasi seguenti è presente un complemento di rapporto?;a) Tra Paolo e Laura sta nascendo un amore.;b) Facciamo insieme una corsa in bici?;c) Paolo e Michela non litigano mai.;d) Paolo è andato in spiaggia con Michela.;1
"Indica quale elemento sintattico è sempre presente nelle seguenti frasi. ""Considero mio nonno il mio miglior amico""; ""Hanno definito quel libro un vero bestseller""; ""Queste temperature elevate hanno reso il terreno secco e improduttivo"".";a) L'apposizione.;b) Il predicativo del soggetto.;c) Il predicativo dell'oggetto.;d) Il complemento oggetto partitivo.;3
Indica la frase in cui c'è un predicato nominale:;a) La giacca rossa è nell'armadio della tua camera.;b) Giovanni era tornato a casa prima del solito.;c) É un esempio per tutti il coraggio di quel ragazzo!;d) La diva era seguita da un codazzo di giornalisti.;3
Quale di queste frasi contiene un complemento di unione?;a) Abbiamo giocato a carte con i vicini e ci hanno battuto.;b) Le tarme hanno mangiato il cappotto di lana.;c) Quel cantante viaggia sempre con la sua chitarra.;d) I rapporti tra stati occidentali e orientali sono difficili.;3
Indica in quale delle seguenti frasi sono presenti sia un complemento di stato in luogo sia un complemento di origine o provenienza.;a) L'anno prossimo io e Giulia andremo a Londra per due settimane.;b) Ieri mia mamma è stata in ufficio tutto il giorno.;c) La palestra non è molto distante dalla scuola: è di fronte alla farmacia.;d) Maria è nata in Italia anche se i suoi genitori sono originari del Venezuela.;4
"Indica quale elemento sintattico è sempre presente nelle seguenti frasi. ""I critici hanno giudicato questo film un capolavoro""; ""Roberto è stato eletto capitano da alcuni compagni di squadra che lo considerano un leader""; ""Considero mia sorella la mia migliore amica"".";a) Il predicativo del soggetto.;b) L'attributo.;c) Il complemento oggetto partitivo.;d) Il predicativo dell'oggetto.;4
Quale delle seguenti frasi contiene un complemento di fine?;a) La macchina da scrivere è ormai stata sostituita dal computer.;b) I miei compagni discutono spesso di sport.;c) L'imputato è accusato di furto.;d) Arrivò a casa tremando di paura.;1
Indica in quale delle seguenti frasi è presente un complemento di denominazione.;a) L'arrivo dell'autobus è previsto per le 7.;b) Il Comune ha acquistato un dipinto di Tintoretto.;c) A Federico I fu dato il soprannome di Federico Barbarossa.;d) Alcuni dei piatti indicati nel menù non sono più disponibili.;3
In quale delle seguenti frasi è presente un complemento di tempo?;a) In treno sono rimasto in piedi per due ore.;"b) Il mese di dicembre mi
piace molto per le feste e le
lunghe vacanze di Natale.";c) Così iniziò la mia avventura estiva.;d) Nonostante il caldo le pesche non sono ancora mature.;1
Indica in quale delle seguenti frasi non sono presenti un complemento di limitazione o di paragone o di abbondanza o di privazione.;a) Questa minestra manca di sale.;b) Le tasche di Elisa sono sempre piene di fazzoletti.;c) I dolci sono dannosi per i cani.;d) Quanto a precisione nessuno è migliore di Francesco.;3
"Scrivi la funzione logica dell'espressione tra virgolette: Gli parve di muoversi ""a fatica"":";a) Complemento di modo.;b) Complemento di unione.;c) Complemento di mezzo.;d) Complemento di qualità.;1
In quale delle seguenti frasi l'espressione tra virgolette è un complemento di peso?;"a) Forza, la meta dista ""poco"": siamo quasi arrivati.";"b) Un ponte lungo circa ""16 chilometri"" collega la Svezia alla Danimarca.";"c) L'insegnante dispose i banchi della classe ""a due a due"".";"d) Lo zaino da trekking di mio fratello pesa ""tantissimo"".";4
Quale delle seguenti frasi contiene un complemento di stato in luogo?;a) I miei zii mi hanno portato dalla Scozia questa splendida sciarpa di lana.;b) Vieni in spiaggia con noi o continui a dormire?;c) La polizia non è riuscita a bloccare il rapinatore che è scappato per i campi.;d) Simone è a Verona per lavoro.;4
Quale delle seguenti frasi contiene un complemento partitivo?;a) Abbiamo comprato dei pomodori per l'insalata.;b) Molti dei miei amici giocano a calcetto.;c) Dei miei colleghi passeranno le vacanze all'estero.;d) In frigorifero c'è del salmone affumicato.;2
"Indica il complemento di tempo determinato che può completare la frase ""I genitori di Andrea vanno al cinema"".";a) Con i loro amici.;b) Ogni sabato sera.;c) Da due anni.;d) In auto.;2
In quale delle seguenti frasi l'espressione tra virgolette è un complemento di modo?;"a) Luciano si allena in palestra ogni giorno ""con gli attrezzi"".";"b) ""Per il freddo"" abbiamo indossato due paia di calze.";"c) Corri ""velocemente"" dal nonno e portagli il quotidiano.";"d) Vorrei prendere un nuovo paio di scarpe ""da tennis"": le mie sono vecchie.";3
Quale delle seguenti frasi contiene un complemento di moto da luogo?;a) Mi sono graffiato passando in mezzo a degli arbusti spinosi.;b) Mi fermo a studiare da Antonio.;c) Partirei volentieri per le Maldive.;d) Il traghetto parte da Genova.;4
"Nel periodo seguente: ""Leggendo gli studi recenti ci si chiede il perché di questa emergenza"", l'espressione ""il perché"" ha la funzione logica di:";a) Soggetto.;b) Complemento di causa.;c) Complemento oggetto.;d) Complemento di specificazione.;3
Quale delle seguenti frasi contiene un complemento di moto per luogo?;a) I miei zii mi hanno portato dalla Scozia questa splendida sciarpa di lana.;b) Simone è a Verona per lavoro.;c) Vieni in spiaggia con noi o continui a dormire?;d) La polizia non è riuscita a bloccare il rapinatore che è scappato per i campi.;4
"Completare la seguente proposizione con un complemento di materia: ""Il tecnico indossava una tuta ______.""";a) Senza cintura;b) Sopra alla divisa;c) Strettissima;d) In poliuretano;4
"Completare la seguente proposizione con un complemento di argomento: ""Hai ancora parecchi dubbi _______""";a) Riguardo al trasferimento;b) Senza risposta;c) Da risolvere;d) Infondatamente;1
"Completare la seguente proposizione con un complemento di moto da luogo: ""Giulio usciva _____.""";a) Velocemente;b) Attraverso la porta;c) In direzione del giardino;d) Dalla stanza;4
"Completare la seguente proposizione con un complemento di specificazione: ""Le scarpe ______ sono ormai da buttare.""";a) Col tacco;b) A righe gialle;c) Di mamma;d) Senza lacci;3
"Completare la seguente proposizione con un complemento di causa: ""Il team era mogio ______.""";a) Davanti ai tifosi;b) E abbattuto;c) Dopo la partita;d) Per la sconfitta;4
"Completare la seguente proposizione con un complemento di causa: ""Dovemmo rinunciare al
viaggio .""";a) A causa dello sciopero;b) Senza alcun preavviso;c) In barca a vela;d) Con grande tristezza;1
"Completare la seguente proposizione con un complemento di termine: ""Ho dato un consiglio _____""";a) Con il cuore;b) In modo sincero;c) A Chiara;d) Incautamente;3
"Completare la seguente proposizione con un complemento di moto da luogo: ""Una coltre di fumo grigio veniva ______.""";a) Attraverso la finestra;b) Dalla cucina;c) Verso i bambini;d) In direzione delle scale;2
"Completare la seguente proposizione con un complemento di tempo: "" chiamò il suo datore di lavoro.""";a) Con il cellulare;b) Con un po' di timore;c) All'ora di pranzo;d) Senza indugio;3
"Completare la seguente proposizione con un complemento di causa: ""Non potemmo uscire .""";a) Senza il nostro cane;b) Per via della pioggia;c) Prima di mezzanotte;"d) In compagnia di Ettore
e Gabriele";2
"Completare la seguente proposizione con un complemento di distanza: ""Paolo si trova ormai ______.""";a) Con pochi amici;b) A pochi metri da noi;c) In grande difficoltà;d) Senza più un soldo;2
"Completare la seguente proposizione con un complemento di modo: ""Seduto a tavola, Luigi mangia ______.""";a) In compagnia di Carla;b) Un piatto di pasta;c) Di fretta;d) Il tiramisù;3
"Completare la seguente proposizione con un complemento di modo: ""Mi offro io, lo faccio _______.""";a) Tra poco;b) Insieme a lui;c) Con piacere;d) Per la causa;3
"Completare la seguente proposizione con un complemento di tempo: ""Io e Franco andremo in
Lituania .""";a) Senza documenti;b) Insieme ai bambini;c) La prossima primavera;d) Con il nostro camper;3
"Completare la seguente proposizione con un complemento di tempo: ""Il traghetto sbarcò .""";a) Sotto al sole cocente;b) Sull'isola;c) Prima del tramonto;d) Con una manovra complicata;3
"Completare la seguente proposizione con un complemento di argomento: ""Discussero a lungo _____.""";a) Circa quel fatto;b) A bassa voce;c) Con i convitati;d) Dietro la porta;1
"Completare la seguente proposizione con un complemento di specificazione: ""Se potessi scegliere, sceglierei il frutto ______""";a) Con in nocciolo;b) Dal colore verde;c) Bello maturo;d) Della mela;4
"Completare la seguente proposizione con un complemento di materia: ""Le scagliai contro una statuetta ______.""";a) Senza motivo;b) Con forza;c) Pesante e appuntita;d) Di bronzo;4
"Completare la seguente proposizione con un complemento di termine: ""Ho letto la lettera ______.""";a) In tutta fretta;b) Con passione;c) Ai condomini;d) Tentennando;3
"Completare la seguente proposizione con un complemento di termine: ""Si voltò e diede un bacio _____.""";a) Di nascosto;b) Sulle labbra;c) Al papà;d) Con amore;3
"Completare la seguente proposizione con un complemento di causa: "" , abbiamo perso parecchio denaro.""";a) Senza rendercene conto;b) Nonostante tutte le cautele;c) Dopo il licenziamento;d) Per colpa di quella transazione;4
"Completare la seguente proposizione con un complemento di specificazione: ""Sapessi come amo la luce _____""";a) Al mattino;b) Del giorno;c) Con la candela;d) Soffusa;2
"Completare la seguente proposizione con un complemento di materia: ""La nonna Daria ha un servizio di bicchieri ______""";a) Del 1800;b) Davvero preziosi;c) In cristallo;d) Con il bordo decorato;3
"Completare la seguente proposizione con un complemento di specificazione: ""La casa _____ è davvero ben arredata""";a) Con il tetto rosso;b) Al lago;c) Di Giulio;d) In Piemonte;3
"Completare la seguente proposizione con un complemento di argomento: ""Francesca ha scritto un saggio _____.""";a) Di geopolitica;b) Con la sua collega;c) Di grande valore letterario;d) A quattro mani;1
"Completare la seguente proposizione con un complemento di tempo: ""Atterreranno a Milano .""";a) Accolti dalla folla;b) Tra due ore;c) Con un po' di ritardo;d) A bordo di un jet privato;2
