"Indicare la proposizione principale nella seguente frase: ""Gianluca pensa di essere simpatico e di avere molti amici, ma tutti sappiamo che non è così"".";a) Di avere molti amici.;b) Tutti sappiamo.;c) Gianluca pensa.;d) Di essere simpatico.;3
In quale, tra le seguenti frasi, è presente una proposizione subordinata soggettiva implicita?;a) Sembra non stia bene.;b) Si pensava che non l'avresti fatto.;c) Bisogna decidere in fretta.;d) È evidente che hai sbagliato tu.;3
In quale, tra le seguenti frasi, è presente una proposizione subordinata oggettiva implicita?;a) Pensavamo vincessi tu.;b) Credo verrebbe, se tu lo invitassi.;c) Ho saputo che tutto è finito bene.;d) Sperava di vincere la gara.;4
Il rapporto di coordinazione di due o più proposizioni può realizzarsi:;a) Per Polisindeto.;b) In tutti i modi presenti nelle altre alternative di risposta.;c) Per asindeto.;d) Per mezzo di una congiunzione coordinante.;2
"Indicare la proposizione principale reggente nella seguente frase: ""Gli ho chiesto quando passerà a trovarmi e a portarmi le chiavi della moto"".";a) Quando passerà.;b) Quando passerà a trovarmi.;c) Gli ho chiesto.;d) A portarmi le chiavi della moto.;3
La proposizione incidentale: (si individui l'affermazione errata).;"a) Primaria non ha alcun legame formale con la frase nella quale è inserita
e ha il verbo all'indicativo, al congiuntivo, al condizionale o al gerundio.";b) È una frase inserita all'interno di un periodo con la funzione di chiarire, commentare, attenuare o rafforzare un'affermazione.;c) Nello scritto non è mai isolata graficamente dal resto del testo.;d) Secondaria ha un legame sintattico con la frase nella quale è inserita.;3
In quale frase è presente una proposizione indipendente volitiva concessiva?;a) Ti ho forse chiesto di aiutarmi?;b) Ammettiamo che tu abbia ragione.;c) Oh, se tu potessi essere qui!;d) Hai già acquistato lo zucchero?;2
Quale dei seguenti periodi contiene una proposizione coordinata copulativa?;a) Ora lo ama, ora lo odia.;b) L'ha rotto lui, perciò lo pagherà.;c) Alcuni sono favorevoli, altri sono contrari.;d) Non studia, né lavora.;4
"Indicare la proposizione principale e la coordinata alla subordinata nella seguente frase: ""Era sicuro che questa era la sua unica occasione e che non poteva farsela sfuggire"".";"a) ""Era sicuro""; ""che questa era la sua unica occasione"".";"b) Nella frase indicata in domanda non è presente nessuna coordinata alla subordinata, ma solo la proposizione principale ""era sicuro"".";"c) ""Che questa era la sua unica occasione""; ""che non poteva farsela sfuggire"".";"d) ""Era sicuro""; ""che non poteva farsela sfuggire"".";4
"""Poiché Guia desidera un animale domani la zia la porterà al canile dove sceglierà un cane"". In quante proposizioni è formata la frase?";a) Una.;b) Quattro.;c) Tre.;d) Due.;3
In base al tipo di messaggio che esprimono e alla loro forma, le preposizioni indipendenti si distinguono in quattro gruppi: enunciativa, interrogativa diretta, volitiva esclamativa. L'interrogativa diretta:;a) Riferisce un fatto, un pensiero o un'opinione.;"b) Ha il verbo all'indicativo o al condizionale; se esprime un dubbio può anche avere il congiuntivo o l'infinito.";"c) Ha il verbo al
congiuntivo o all'infinito; se esprime un dubbio può anche avere il verbo all'indicativo o al condizionale.";d) Si definisce retorica quando pone una domanda di cui non si conosce la risposta.;2
"Indicare la proposizione principale e reggente nella seguente frase: ""Mi fa piacere che tu rimanga qui, se ti va""";a) Nella frase proposta sono presenti solo proposizioni subordinate.;b) Se ti va.;c) Mi fa piacere.;d) Che tu rimanga qui.;3
Quale dei seguenti periodi contiene una proposizione subordinata eccettuativa?;a) Non passa giorno senza che Lisa diventi sempre più bella.;b) Oltre che fare la spesa, devo anche cucinare per la tua festa!;c) So fare di tutto in cucina, tranne che preparare i dolci.;d) La verifica era più semplice di quanto immaginassi.;3
In quale dei seguenti periodi sono presenti sia una subordinata finale sia una subordinata consecutiva?;a) Siccome ho il computer in riparazione, non posso preparare la mia presentazione;b) Gaia ha talmente sonno che preferisce non guidare.;c) Evan è così distratto che si è dimenticato di chiamarmi per organizzare per la festa di domani.;d) Roberta farebbe di tutto per vedere la sua sorellina felice.;3
Quale dei seguenti periodi contiene una proposizione subordinata limitativa?;a) Per te farei tutto, eccetto che venire allo stadio.;b) A quanto dicono i giornali di oggi, domani ci sarà uno sciopero dei mezzi.;c) Non passa giorno senza che Lisa diventi sempre più bella.;d) Oltre che fare la spesa, devo anche cucinare per la tua festa!;2
"La frase ""Il fumo nuoce gravemente alla salute"" esprime:";a) Un divieto.;b) Un'affermazione.;c) Una esortazione.;d) Un obbligo.;2
"Nella seguente frase che tipo di proposizione introduce la congiunzione ""che""? ""Conviene che chiudiamo le finestre prima che arrivi il temporale"".";a) Dichiarativa.;b) Oggettiva.;c) Soggettiva.;d) Relativa.;3
"Nel periodo ""Quando avrò mangiato mi sentirò meglio"", il verbo della frase principale (mi sentirò) esprime, rispetto al verbo della frase subordinata (avrò mangiato), un'azione che accade:";a) Contemporaneamente.;b) Continuamente.;c) Dopo.;d) Prima.;3
Quale delle seguenti frasi contiene una proposizione subordinata sostantiva?;a) Prima di uscire, spegnete il computer.;b) Marta, che è appassionata di fumetti giapponesi, ora sta seguendo un corso di disegno.;"c) Il cartello dice che la
farmacia resterà chiusa
per 15 giorni per lavori.";d) Una gran folla è accorsa al gran premio di Formula 1 che si è tenuto a Clermont Ferrand.;3
"""Marianna estrae da un cesto posato per terra un limone bitorzoluto, ne annusa l'odore fresco e aspro, lo taglia a metà con un coltellino dal manico ricurvo"". (Adattato da Dacia Maraini, La lunga vita di Marianna Ucria, Rizzoli). Nel periodo tra virgolette la reggente:";"a) É ""Marianna estrae da un cesto un limone bitorzoluto"".";"b) É ""Marianna estrae da un cesto posato per terra un limone bitorzoluto.""";c) Non c'è, perché è una frase semplice.;"d) É ""Marianna estrae da un cesto posato per terra"".";1
"Nel periodo ""L'allenatore disse ai ragazzi: - Gli allenamenti cominceranno il prossimo lunedì.-"", qual è la corretta trasformazione dal discorso diretto al discorso indiretto?";a) L'allenatore disse ai ragazzi che gli allenamenti cominceranno il prossimo lunedì.;b) L'allenatore disse ai ragazzi che gli allenamenti sarebbero cominciati il lunedì successivo.;c) L'allenatore disse ai ragazzi che gli allenamenti cominceranno il lunedì successivo.;d) L'allenatore disse ai ragazzi che gli allenamenti cominciavano il prossimo lunedì.;2
Quale dei seguenti periodi contiene una proposizione subordinata esclusiva?;a) A quanto dice Beatrice, tu non sei stata onesta.;b) Maddalena leggeva i fumetti, senza distrarsi.;c) Oltre che essere distratti, continuate a parlare tra voi.;"d) Da quanto mi è
sembrato, Sonia si è offesa per le tue parole.";2
"Il gerundio ""sapendo"" nella frase ""Sapendo il giapponese, il dottor Bianchi sarebbe partito per Tokio seduta stante, invece è rimasto in Italia"", indica:";a) Pròtasi di un periodo ipotetico dell'irrealtà.;b) Apòdosi di un periodo ipotetico della realtà.;c) Pròtasi di un periodo ipotetico della realtà.;d) Pròtasi di un periodo ipotetico della possibilità.;1
In quale dei seguenti periodi ci sono due subordinate, entrambe di 1° grado?;a) L'aereo non è decollato perché è scesa la nebbia che ha tolto la visibilità.;b) Dimmi quando parti e a che ora arrivi.;c) Mi hanno detto che hai telefonato per invitarmi alla tua festa.;d) Vado da Luca per restituirgli il vocabolario che mi ha prestato per fare la traduzione.;2
"Nel periodo ""Essendo stanco, papà non è venuto al cinema con noi"", la proposizione ""Essendo stanco"" è una:";a) Temporale esplicita.;b) Causale esplicita.;c) Temporale implicita.;d) Causale implicita.;4
Quale dei seguenti periodi contiene una proposizione subordinata strumentale?;a) Schematizza gli appunti come ci ha suggerito la professoressa.;b) Fabrizio ha trascorso l'estate facendo l'animatore nei villaggi turistici.;c) Per quanto ti sia impegnato, i risultati non sono eccellenti.;d) A forza di insistere, Luigi ha ottenuto il permesso di andare in discoteca.;4
In quale delle seguenti frasi è presente una proposizione interrogativa indiretta?;a) Che tempo farà domani?;b) Spero che domani non piova.;c) Mi chiedo che tempo farà domani.;d) Una cosa desidererei: che domani fosse una bella giornata.;3
Quale tra i seguenti periodi contiene una subordinata relativa?;a) Il sindaco ha dichiarato che presto il problema dei parcheggi sarà risolto.;b) Ho lasciato l'auto nel nuovo parcheggio che hanno aperto in centro.;c) Marco è indeciso su quale sport praticare.;d) Ditemi chi ha partecipato alla corsa campestre.;2
Quale dei seguenti periodi corrisponde allo schema: proposizione principale, proposizione coordinata alla principale, proposizione subordinata di 1° grado, proposizione coordinata alla subordinata di 1° grado?;a) Ti ho ripreso e ti ho spiegato la questione molte volte, affinché tu capissi e non commettessi altri errori.;b) Ti spiegato la questione molte volte, affinché tu capissi e non commettessi altri errori.;c) Ti ho ripreso e ti ho spiegato la questione molte volte, affinché tu non commettessi altri errori.;d) Ti ho spiegato la questione molte volte, ma è stato inutile: non hai capito.;1
Quale dei seguenti periodi contiene una proposizione subordinata strumentale?;a) Con il giudicare sempre gli altri, finirai sempre più solo.;b) Per quanto ti sia impegnato, i risultati non sono eccellenti.;c) Fabrizio ha trascorso l'estate facendo l'animatore nei villaggi turistici.;d) Schematizza gli appunti come ci ha suggerito la professoressa.;1
Quale dei seguenti periodi è formato da una proposizione principale e da una proposizione subordinata?;a) Le ho telefonato più volte, ma Giorgia non mi ha mai risposto.;b) Giorgia non mi ha mai richiamato, eppure le avevo telefonato più volte.;c) Anche se le ho telefonato più volte, Giorgia non mi ha mai risposto.;d) Giorgia deve essere fuori: infatti le ho telefonato più volte ma invano.;3
Quale dei seguenti periodi contiene una proposizione subordinata aggiuntiva?;a) Carla è proprio così antipatica come sembra.;b) La gita di domenica è stata più divertente di quanto sperassimo.;c) Oltre che essere distratti, continuate a parlare tra voi.;d) A quanto dice Beatrice, tu non sei stata onesta.;3
Quale delle seguenti frasi contiene una proposizione subordinata circostanziale?;a) Un rombo assordante ha annunciato che un jumbo era in fase di atterraggio.;b) Prima di uscire, spegnete il computer.;"c) Il cartello dice che la
farmacia resterà chiusa
per 15 giorni per lavori.";d) Marta, che è appassionata di fumetti giapponesi, ora sta seguendo un corso di disegno.;2
Da quante proposizioni è formato il periodo seguente, compresa la principale? Benché tu stia insistendo molto, ti dico che in questo momento sono molto confusa e non posso rispondere serenamente alla domanda che mi fai e la cui risposta ti sta molto a cuore.;a) Nove.;b) Sette.;c) Sei.;d) Otto.;3
Quale delle seguenti frasi costituisce un periodo ipotetico?;a) Domani pomeriggio ti cucinerò una torta.;b) Se vieni nel pomeriggio, ti cucinerò una torta.;c) Non so se domani potrò venire.;d) Portando lo zaino su una spalla sola, mi è venuto il mal di schiena.;2
Quale dei seguenti discorsi indiretti è espresso alla forma implicita?;a) Il vigile gridò all'indisciplinato guidatore di fermarsi immediatamente.;b) L'assessore disse ai cittadini che avrebbe reso noti i verbali delle sedute precedenti.;c) Ludovica spiegò ai compagni in che modo era possibile vincere la paura del compito in classe.;d) La professoressa di arte ci promise che ci avrebbe portato lei in gita.;1
Quale dei seguenti periodi corrisponde allo schema: proposizione principale, proposizione coordinata alla principale, proposizione subordinata di 1° grado, proposizione coordinata alla subordinata di 1° grado?;a) Siamo usciti di casa e ci siamo recati in stazione, benché fosse presto per prendere il treno e andare a Milano.;b) Siamo usciti di casa e ci siamo recati in stazione per prendere il treno e andare a Milano.;c) Siamo usciti di casa per prendere il treno e andare a Milano.;d) Siamo usciti di casa per prendere il treno per Milano.;2
"Nel seguente periodo, esclusa la principale, quante proposizioni sono contenute e di che grado? ""L'architetto ha riprogettato la casa perché diventasse più comoda e spaziosa per la nuova famiglia che l'ha acquistata, a condizioni molto vantaggiose, per passarci le vacanze estive"".";a) Tre, di 1° e 2° grado.;b) Due, di 1° e 2° grado.;c) Tre, di 1°, 2° e 3° grado.;d) Quattro, di 1°, 2°, 3° grado.;3
Quale dei seguenti periodi contiene una proposizione subordinata concessiva?;a) A forza di insistere, Luigi ha ottenuto il permesso di andare in discoteca.;b) Con il giudicare sempre gli altri, finirai sempre più solo.;c) Neanche se avessi corso saresti riuscita ad arrivare puntuale all'appuntamento.;d) Schematizza gli appunti come ci ha suggerito la professoressa.;3
Quale fra le seguenti frasi contiene una proposizione coordinata disgiuntiva?;a) Speravo di finire tutti i compiti in un'ora, ma non ci sono riuscito.;b) Per cena cucino un po' di pasta o prendiamo le pizze?;c) Ci siamo incontrati e abbiamo chiacchierato a lungo.;"d) Ho acceso il
riscaldamento, eppure fa freddo.";2
Quale dei seguenti discorsi indiretti è espresso alla forma implicita?;a) Il sindaco promise di adoperarsi perché la strada venisse finalmente asfaltata.;b) Prima di iniziare la professoressa ci ha domandato se ricordavamo i concetti principali della lezione precedente.;c) Spiegami come hai fatto a finire i compiti così velocemente.;d) Chiedi al macellaio come va cucinato questo tipo di carne.;1
In quale dei seguenti periodi sono presenti sia una subordinata finale sia una subordinata consecutiva?;a) Siccome non tutti i condomini sono d'accordo, non si può procedere con l'acquisto del nuovo impianto elettrico.;b) Sono così orgoglioso di mio figlio che lo elogio in continuazione.;c) Ero così entusiasta del mio nuovo lavoro che la sera facevo sempre tardi, per finire tutte le mansioni affidatemi.;d) Per cucinare la pasta alla carbonara occorrono le uova e la pancetta.;3
"Il periodo ""Nonostante fosse soltanto marzo, l'aria era tiepida e profumata di fiori"", da quali proposizioni è costituito?";a) Da una principale e da una coordinata avversativa.;b) Da una principale e da una subordinata temporale esplicita.;c) Da una principale e da una subordinata esclusiva implicita.;d) Da una principale e da una subordinata concessiva esplicita.;4
Quale dei seguenti periodi contiene una proposizione subordinata limitativa?;a) La verifica era più semplice di quanto immaginassi.;b) Guido se n'è andato senza salutare.;c) Da quanto ho capito, c'è stato un incidente in metropolitana.;d) So fare di tutto in cucina, tranne che preparare i dolci.;3
Quale dei seguenti periodi è un periodo ipotetico?;a) Andando in palestra con regolarità, mi si sono rafforzati i muscoli.;b) Mi si sono rafforzati i muscoli, perché sono andato in palestra con regolarità.;c) Grazie alla palestra, mi si sono rafforzati i muscoli.;d) Potrei rafforzare i muscoli, andando in palestra con regolarità.;4
Indica in quale delle seguenti frasi è presente una proposizione volitiva.;a) Il treno è in ritardo di un'ora a causa di un guasto alla linea ferroviaria.;b) Come sono in ritardo!;c) Non aprire la camera di tuo fratello senza permesso!;d) Voglia il cielo che la piccola Cinzia non si perda.;3
Quale dei seguenti periodi contiene una proposizione subordinata limitativa?;a) Carla è proprio così antipatica come sembra.;b) Oltre che preparare la cena, devo finire il lavoro.;"c) Da quanto mi è
sembrato, Sonia si è offesa per le tue parole.";d) La gita di domenica è stata più divertente di quanto sperassimo.;3
Quale tra i seguenti periodi contiene una subordinata causale?;a) Abbiamo passato la serata a ridere.;b) Devo uscire a fare la spesa.;c) Perché una persona possa entrare negli Stati Uniti, è necessario un visto.;d) Uscita dalla città, Alessandra ha dovuto chiedere informazioni perché si era persa.;4
Quale fra le seguenti frasi contiene una proposizione coordinata copulativa?;"a) È ormai ottobre
inoltrato, eppure fa ancora caldo.";b) Vieni o resti qui ancora?;c) Abbiamo visto il film e ne abbiamo discusso in classe.;d) Credevo di finire presto, tuttavia devo ancora lavorare.;3
Quale dei seguenti periodi contiene una proposizione subordinata concessiva?;a) Per quanto Eleonora sia una tipa loquace, dopo un po' diventa noiosa.;b) Valeria passa il suo tempo libero leggendo riviste.;c) Con lo stare sempre solo, finirai senza amici.;d) Viaggiamo sempre usando l'aereo.;1
Quale dei seguenti periodi contiene una proposizione subordinata aggiuntiva?;a) Oltre che preparare la cena, devo finire il lavoro.;b) La gita di domenica è stata più divertente di quanto sperassimo.;c) Carla è proprio così antipatica come sembra.;d) A quanto dice Beatrice, tu non sei stata onesta.;1
Quale fra le seguenti frasi contiene una proposizione coordinata disgiuntiva?;a) Abbiamo visto il film e ne abbiamo discusso in classe.;b) Non amo il sole forte e neppure il caldo.;c) Credevo di finire presto, tuttavia devo ancora lavorare.;d) Andiamo al ristorante giapponese oppure preferite il messicano?;4
"Di quali proposizioni è composto il periodo ""Il pensiero che una cosa simile possa capitare anche a me mi spaventa"".";a) Una proposizione principale e una proposizione interrogativa indiretta.;b) Una proposizione principale e una proposizione soggettiva.;c) Una proposizione principale e una proposizione oggettiva.;d) Una proposizione principale e una proposizione dichiarativa.;4
Quale dei seguenti periodi contiene una proposizione subordinata strumentale?;a) Con lo stare sempre solo, finirai senza amici.;b) Sebbene il film non vi interessi, dovete tacere.;c) Valeria passa il suo tempo libero leggendo riviste.;d) Fai la bracciata come ti ha mostrato l'istruttore di nuoto!;1
"Indica tra le seguenti la trasformazione corretta a discorso indiretto della frase: ""Caterina arrabbiata disse ai propri amici: ""Me ne vado ora per non dire cose offensive contro di voi"".""";a) Caterina arrabbiata disse ai propri amici che se ne sarebbe andata ora per non dire cose offensive contro di loro.;b) Caterina arrabbiata disse ai propri amici che se ne sarebbe andata in quel momento per non dire cose offensive contro di loro.;c) Caterina arrabbiata disse ai propri amici che se ne va ora per non dire cose offensive contro di loro.;d) Caterina arrabbiata disse ai propri amici che se ne andrà in quel momento per non dire cose offensive contro di voi.;2
"Nel periodo ""Fabio si è trasferito un mese a Dublino per studiare l'inglese"", la proposizione ""per studiare l'inglese"" è una:";a) Causale.;b) Subordinata esplicita.;c) Subordinata implicita.;d) Coordinata.;3
Quale fra le seguenti frasi contiene una proposizione coordinata avversativa?;a) Stasera guarderò un film o leggerò un libro.;"b) Ho acceso il
riscaldamento, eppure fa freddo.";c) Per cena cucino un po' di pasta o prendiamo le pizze?;d) Ci siamo incontrati e abbiamo chiacchierato a lungo.;2
Quale delle seguenti frasi contiene una proposizione subordinata relativa propria?;a) Una gran folla è accorsa al gran premio di Formula 1 che si è tenuto a Clermont Ferrand.;b) Prima di uscire, spegnete il computer.;c) Un rombo assordante ha annunciato che un jumbo era in fase di atterraggio.;"d) Il cartello dice che la
farmacia resterà chiusa
per 15 giorni per lavori.";1
Nell'analisi del periodo, le proposizioni ____sono proposizioni subordinate che esprimono lo scopo o l'obiettivo di quanto viene detto nella proposizione principale.;a) Temporali;b) Dichiarative;c) Finali;d) Concessive;3
"Sembra proprio che tutto sia in regola. La
proposizione subordinata presente nel periodo è di tipo:";a) Finale;b) Consecutivo;c) Concessivo;d) Soggettivo;4
Se verrai promosso, ti comprerò un nuovo paio di Nike. La proposizione subordinata presente nel periodo è di tipo:;a) Interrogativo;b) Relativo;c) Temporale;d) Condizionale;4
"Completare con una subordinata condizionale: ""Ti porterò al cinema ______.""";a) Se finirai tutti i compiti;b) Affinché tu ti svaghi un po';c) Per vedere il nuovo Batman;d) Dopo aver ultimato alcune faccende;1
"Completare con una subordinata modale: ""Roberto uscì dall'aula ______.""";a) Saltellando con gioia;b) Che era ormai vuota;c) Per correre dal Preside;d) Prima di aver consegnato il compito;1
"Completare con una subordinata consecutiva: ""Il bambino era troppo piccolo _______.""";a) Quando i genitori si separarono;b) Per viaggiare senza un accompagnatore;c) Nonostante mangiasse in abbondanza;d) E non poteva restare solo;2
"Completare con una subordinata esclusiva: ""Lo portarono via _______.""";a) Dopo averlo identificato;b) Affinché non guardasse la scena;c) Facendo un grande trambusto;d) Senza che lui dicesse nulla;4
