Individuare l'affermazione corretta.;a) Dopo il punto e virgola si utilizza la lettera maiuscola;b) Il punto e virgola viene impiegato per concludere una frase di senso compiuto;c) Il punto e virgola segna una pausa intermedia tra quella della virgola e quella del punto fermo;d) Il punto e virgola è il segno che indica la pausa più breve tra tutti;3
"Inserire il segno corretto. Marta si voltò verso Luca
e chiese: ""Dove stai andando ___""";"a) ;";b) !;c) ?;d) .;3
Alla fine di un'affermazione, per enfatizzarla, viene utilizzato:;a) Il punto esclamativo;b) Il punto fermo;c) Il punto e virgola;d) Il punto interrogativo;1
All'inizio ed alla fine di una citazione troviamo:;a) I punti esclamativi;b) Le virgole;c) Le virgolette;d) Gli asterischi;3
Si usa per dividere le sillabe di una parola:;a) L'asterisco.;b) Il trattino.;c) Il punto.;d) Le virgolette.;2
"Sono rappresentati da ""tre punti fermi"" che rendono incompiuta la frase, ma lasciano intuire quanto è stato sottointeso:";a) Parentesi quadre.;b) Virgolette.;c) Parentesi tonde.;d) Puntini di sospensione.;4
"Inserire il segno corretto. ""Il signor ___ era già uscito di scena"".";"a) ;";b) ***;c) ,;d) -;2
"Inserire il segno corretto. ""Pensa a te___ come farai___ dove ti nasconderai___"".";a) . ? ?;b) : ? ?;c) ( ? );d) : ( );2
"Inserire il segno corretto. ""Oggi___ 2 febbraio 2023 passo dagli studi di fisica a quelli di biologia___"".";"a) , , ;";b) , , .;"c) , ; .";d) , . .;2
Il punto misto:;a) È dato dall'unione di due punti interrogativi.;b) È dato dall'unione di due punti esclamativi.;c) È dato dall'unione del punto esclamativo con quello interrogativo.;d) È dato dall'unione del punto esclamativo con i tre puntini di sospensione.;3
Collega tra loro gli elementi di una parola composta:;a) Il punto e virgola.;b) Il trattino.;c) I due punti.;d) La virgola.;2
Indicare l'affermazione corretta.;"a) ""Ma"" non è preceduto dalla virgola se lega due frasi avversative.";"b) ""Se"" non è mai preceduto dalla virgola, se introduce una proposizione condizionale.";"c) ""E"" non vuole alcun segno di punteggiatura quando unisce due elementi di una frase o due frasi.";"d) ""Che"" non è mai preceduto dalla virgola, se introduce una proposizione non necessaria al senso del discorso.";3
Indicare la corretta opzione, fra quelle proposte, in riferimento all'uso della punteggiatura.;a) Vieni qua vieni qua vieni qua dalla tua mamma!;b) In realtà non erano frutti ma bocci di fiore.;c) La casa era serena luminosa ordinata.;d) Carne dunque o pesce?;4
"Inserire il segno corretto. ""Vado da Maurizia___ è una mia collega___ da tempo"".";a) . ,;b) ! .;c) : ,;d) : (;3
"Completare la seguente affermazione con l'opzione corretta: ""Indica la pausa più lunga della voce; conclude un pensiero ed è seguito dalla lettera maiuscola"".";a) Il punto e virgola.;b) Il trattino.;c) La virgola.;d) Il punto fermo.;4
"Inserire il segno corretto. ""Mi ha risposto__ __Vengo anche io__"".";"a) : "" """;b) , ( );"c) ; "" ?";"d) : ! """;1
Si usano sempre in coppia:;a) Le barre.;b) Le virgolette.;c) I punti esclamativi.;d) Gli asterischi.;2
"Inserire il segno corretto. ""Cecilia è nata a Genova__ città tra le più belle d'Italia__ patria del Rinascimento"".";a) , .;b) , !;c) , ,;d) . ?;3
Indicare l'affermazione non corretta.;a) La virgola si usa per separare le componenti di una enumerazione.;b) La virgola si utilizza per separare il predicato verbale del complemento oggetto.;c) La virgola si usa per isolare connettivi che segnalano un momento di passaggio logico e discorsivo tra due blocchi di testo.;d) La virgola è indispensabile per delimitare un inciso che precede la frase che contiene il verbo principale.;2
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";"a) Non posso fare
colazione; devo, correre a prendere il bus, sono maledettamente in ritardo.";"b) Non posso, fare colazione devo correre a prendere il bus; sono maledettamente in ritardo.";c) Non posso, fare colazione, devo correre a prendere il bus, sono maledettamente in ritardo.;d) Non posso fare colazione, devo correre a prendere il bus, sono maledettamente in ritardo.;4
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""Lasciò la mano della sorella __ coperta dal guantino di lana, e pensò che però non era giusto."". (P. Giordano, La solitudine dei numeri primi)";"a) ;";b) :;c) .;d) ,;4
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) Se vai al mercatino domenica, puoi trovare cose vecchiotte del tipo. Sveglie, penne, cartoline e altri oggetti da collezione.;b) Se vai al mercatino domenica, puoi trovare cose vecchiotte del tipo: sveglie penne cartoline e altri oggetti da collezione.;c) Se vai al mercatino domenica, puoi trovare cose vecchiotte del tipo: sveglie, penne, cartoline e altri oggetti da collezione.;"d) Se vai al mercatino domenica; puoi trovare cose vecchiotte del tipo: sveglie, penne, cartoline e altri oggetti da collezione.";3
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""Per dove andare __ Galoppava giù per gli oliveti che scendevano a valle in uno smussato digradar di prati, e cercava l'olivo sul quale in quel momento stava arrancando Cosimo"". ( I. Calvino, Il barone rampante)";"a) ;";b) ,;c) :;d) ?;4
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) Una tigre nei campi qui attorno. Ma sta scherzando.;b) Una tigre, nei campi qui attorno: Ma sta scherzando?;c) Una tigre nei campi qui attorno. Ma sta scherzando?;d) Una tigre: nei campi qui attorno. Ma sta scherzando?;3
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) Dopo aver studiato, tutto il pomeriggio Federico è andato al concerto allo stadio.;b) Dopo aver studiato tutto il pomeriggio Federico, è andato al concerto allo stadio.;c) Dopo aver studiato tutto il pomeriggio, Federico è andato, al concerto allo stadio.;d) Dopo aver studiato tutto il pomeriggio, Federico è andato al concerto allo stadio.;4
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) Nelle vie si sente, il profumo del pane appena sfornato, in una bottega rumoreggia, il fabbro con i suoi ferri.;b) Nelle vie si sente il profumo del pane appena sfornato, in una bottega rumoreggia il fabbro con i suoi ferri.;c) Nelle vie si sente, il profumo del pane appena sfornato, in una bottega rumoreggia il fabbro con i suoi ferri.;d) Nelle vie si sente il profumo del pane appena sfornato: in una bottega rumoreggia, il fabbro con i suoi ferri.;2
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) Per stare un po' tranquillo mi sono chiuso, in camera mia.;b) Per stare un po', tranquillo mi sono chiuso, in camera mia.;c) Per stare, un po' tranquillo mi sono chiuso in camera mia.;d) Per stare un po' tranquillo, mi sono chiuso in camera mia.;4
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""All'apparizione inaspettata del burattinaio, ammutolirono tutti __ nessuno fiatò più."". (C. Collodi, Le avventure di Pinocchio)";"a) ;";b) ,;c) .;d) :;4
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) Se trovi, le chiavi prendi pure l'auto: ma ricordati di fare il pieno.;b) Se, trovi le chiavi prendi pure l'auto. ma ricordati di fare il pieno.;c) Se trovi, le chiavi prendi pure l'auto. ma ricordati di fare il pieno.;d) Se trovi le chiavi prendi pure l'auto, ma ricordati di fare il pieno.;4
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""Giunto dinanzi a casa __ trovò l'uscio di strada socchiuso"". (C. Collodi, Le avventure di Pinocchio)";a) ,;b) .;c) :;"d) ;";1
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""Io ne ho viste, di Americhe __ Sei anni su quella nave, cinque, sei viaggi ogni anno, dall'Europa all'America e ritorno, sempre a mollo nell'oceano"". (A. Baricco, Novecento)";"a) ;";b) :;c) ,;d) ...;4
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""Lo stava accompagnando alla nuova scuola. Fuori pioveva __ ma la pioggia era così fine da non fare rumore."". (P. Giordano, La solitudine dei numeri primi)";a) ,;b) .;c) :;"d) ;";1
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""Le botteghe erano chiuse; le porte di casa chiuse __ le finestre chiuse, e nella strada nemmeno un cane."". (C. Collodi, Le avventure di Pinocchio)";"a) ;";b) !;c) :;d) .;1
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) Libri quaderni e ritagli di carta! la scrivania di Paolo è un vero caos.;b) Libri, quaderni e ritagli di carta: la scrivania di Paolo, è un vero caos.;c) Libri, quaderni e ritagli di carta: la scrivania di Paolo è un vero caos.;d) Libri, quaderni e ritagli di carta. la scrivania di Paolo è un vero caos.;3
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";"a) Sto poco bene; ma devo partire:";b) Sto, poco bene, ma devo partire.;c) Sto poco bene, ma devo partire.;d) Sto poco bene: ma devo partire.;3
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""Michela si prese il suo tempo __ Un minuto intero."". (P. Giordano, La solitudine dei numeri primi)";"a) ;";b) :;c) .;d) ,;3
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) Il fiume scorre placido, nel suo letto, un battello, avanza lentamente controcorrente.;b) Il fiume scorre placido nel suo letto, un battello avanza lentamente controcorrente.;c) Il fiume, scorre placido nel suo letto, un battello, avanza lentamente controcorrente.;d) Il fiume, scorre placido nel suo letto, un battello avanza lentamente controcorrente.;2
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""Intervenne subito Malachia, con autorità __ 'Venite, frate Guglielmo,""disse, ""vi mostrerò altri libri interessanti.'"" (U. Eco, Il nome della rosa)";a) ,;b) :;"c) ;";d) .;2
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""Ora, quella salciccia doveva essere di cane __ solo l'odore bastava a fargli scappare l'appetito"". (I. Calvino, Marcovaldo)";a) .;b) !;c) ?;"d) ;";4
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) Da giorni soffia, un vento caldo umido e sgradevole, nelle ore più calde non si vede nessuno in giro.;"b) Da giorni soffia un vento caldo umido; e sgradevole, nelle ore più calde non si vede, nessuno in giro.";c) Da giorni soffia un vento, caldo umido e sgradevole, nelle ore più calde non si vede, nessuno in giro.;d) Da giorni soffia un vento caldo umido e sgradevole, nelle ore più calde non si vede nessuno in giro.;4
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) Le onde colpiscono, violentemente gli scogli: i pochi turisti presenti si riparano dietro il parapetto.;b) Le onde colpiscono violentemente gli scogli, i pochi turisti presenti si, riparano dietro il parapetto.;c) Le onde colpiscono violentemente gli scogli, i pochi turisti presenti si riparano dietro il parapetto.;d) Le onde colpiscono, violentemente gli scogli, i pochi turisti presenti si riparano dietro il parapetto.;3
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""Ha vissuto in Portogallo come uno straniero __ forse perché era straniero dappertutto."". (A. Tabucchi, Sostiene Pereira)";a) .;b) :;c) ,;"d) ;";3
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) Finiti i compiti, Laura ha, giocato con la sorellina.;b) Finiti i compiti, Laura ha giocato con la sorellina.;c) Finiti, i compiti Laura ha giocato, con la sorellina.;d) Finiti, i compiti, Laura ha giocato con la sorellina.;2
"Quale segno di punteggiatura va inserito al posto dello spazio __? "" In quei venti giorni di viaggio cucivano e tagliavano, alla fine non trovavi più una tenda, sulla nave, più un lenzuolo, niente: si erano fatti il vestito buono per l'America. A tutta la famiglia __ Potevi mica dirgli niente ..."". (A. Baricco, Novecento)";"a) ;";b) .;c) ,;d) :;2
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) Ormai è chiaro che questa soluzione non, fa per noi.;b) Ormai è chiaro che questa soluzione non fa per noi.;c) Ormai è, chiaro che questa soluzione non fa per noi.;d) Ormai è chiaro che questa, soluzione non fa per noi.;2
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) L'auto è molto sporca, dopo la pioggia di questi giorni ha assolutamente, bisogno di essere lavata.;b) L'auto è molto sporca, dopo la pioggia di questi giorni ha assolutamente bisogno di essere lavata.;c) L'auto è, molto sporca, dopo la pioggia di questi giorni ha assolutamente bisogno di essere lavata.;"d) L'auto è molto sporca; dopo la pioggia di questi giorni ha assolutamente bisogno; di essere lavata.";2
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";"a) La maestra corresse i quaderni dei suoi alunni tutto il pomeriggio; il giorno dopo molti, ebbero un bel voto.";"b) La maestra corresse, i quaderni dei suoi alunni tutto il pomeriggio; il giorno dopo molti ebbero un bel voto.";"c) La maestra, corresse i quaderni dei suoi alunni tutto il pomeriggio; il giorno dopo molti ebbero un bel voto.";"d) La maestra corresse i quaderni dei suoi alunni tutto il pomeriggio; il giorno dopo molti ebbero un bel voto.";4
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""S'erano un po' ammaccati; il coperchio non avvitava più bene __ Cacciò tutto in tasca e andò al lavoro."". (I. Calvino, Marcovaldo)";a) :;b) ,;c) ?;d) .;4
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""Alle volte i nostri erano più svelti, gli sfuggivano, tiravano un colpo di spingarda contro le alberature della feluca __ e i Barbareschi rispondevano sputando, facendo brutti gesti e urlacci."". ( I. Calvino, Il barone rampante)";a) :;b) .;"c) ;";d) !;3
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) Ti ha chiesto 20.000, euro per quel rottame?! Ma che esagerazione!;b) Ti ha chiesto 20.000 euro per quel rottame?! Ma che esagerazione!;c) Ti ha chiesto, 20.000 euro per quel rottame?! Ma che esagerazione!;d) Ti ha chiesto 20.000, euro per quel rottame, Ma che esagerazione!;2
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) L'idraulico, non è ancora arrivato. Ma è partito prima di me!;b) L'idraulico, non è ancora arrivato, Ma è partito prima di me!;c) L'idraulico non è ancora arrivato. Ma è partito prima di me!;"d) L'idraulico non è
ancora arrivato. Ma è
partito: prima di me!";3
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""Ora aveva trovato la posizione più comoda __ Non si sarebbe spostato d'un millimetro per nulla al mondo."". (I. Calvino, Marcovaldo)";a) ,;"b) ;";c) :;d) .;4
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""C'erano due vecchietti che suonavano __ uno la viola e l'altro la chitarra, e suonavano struggenti musiche di Coimbra della sua gioventù"". (A. Tabucchi, Sostiene Pereira)";a) ,;b) .;c) ...;"d) ;";1
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""Quello che per primo vede l'America __ Su ogni nave ce n'è uno."". (A. Baricco, Novecento)";a) :;b) ,;c) .;"d) ;";3
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""A voler essere precisi, Novecento non esisteva nemmeno, per il mondo __ non c'era città, parrocchia, ospedale, galera, squadra di baseball che avesse scritto da qualche parte il suo nome."". (A. Baricco, Novecento)";a) !;b) ?;c) .;d) :;4
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) Mi domando perchè riceviamo, continue segnalazioni.;b) Mi domando perchè riceviamo continue segnalazioni.;c) Mi domando, perchè riceviamo continue segnalazioni.;d) Mi, domando perchè riceviamo continue segnalazioni.;2
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""Il venerdì seguente, quando arrivò in redazione con il suo pacchetto con pane e frittata __ Pereira vide, sostiene, una busta che faceva capolino dalla cassetta delle lettere del ""Lisboa""."". (A. Tabucchi, Sostiene Pereira)";a) .;"b) ;";c) ,;d) :;3
"Viene proposta la stessa frase, scritta in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) La cucina messicana fa uso di diverse spezie cannella, pepe e peperoncino.;b) La cucina, messicana fa uso di diverse spezie: cannella, pepe e peperoncino.;c) La cucina messicana fa uso di diverse spezie: cannella, pepe e peperoncino.;d) La cucina messicana fa uso di diverse spezie, cannella pepe e peperoncino.;3
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""Chi lo sa __ povero vecchio, quanto ha sospirato ieri, a non vedermi tornare"". (C. Collodi, Le avventure di Pinocchio)";a) :;"b) ;";c) !;d) ,;4
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) Nel cielo corrono nuvole cariche di pioggia, le rane gracidano felici in attesa dell'acqua.;b) Nel cielo corrono, nuvole cariche di pioggia, le rane, gracidano felici in attesa dell'acqua.;c) Nel cielo corrono, nuvole cariche di pioggia. le rane gracidano felici in attesa dell'acqua.;d) Nel cielo corrono nuvole cariche, di pioggia: le rane gracidano felici in attesa dell'acqua.;1
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";"a) Alla fine il papà, ha
concluso: ""Andremo in
vacanza tutti insieme"".";"b) Alla fine il papà ha concluso: ""Andremo, in vacanza tutti insieme"".";"c) Alla fine il papà, ha
concluso. Andremo in
vacanza tutti insieme.";"d) Alla fine il papà ha
concluso: ""Andremo in
vacanza tutti insieme"".";4
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) Bisogna riconoscere che sei cocciuto: non devi studiare dopo cena.;b) Bisogna, riconoscere che sei cocciuto, non devi studiare dopo cena.;c) Bisogna riconoscere che, sei cocciuto, non devi studiare dopo cena.;d) Bisogna, riconoscere che sei cocciuto: non devi studiare dopo cena.;1
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""Vedendoli da lontano, Mattia ebbe la certezza __limpida e inspiegabile, che sua sorella non fosse più lì."". (P. Giordano, La solitudine dei numeri primi)";a) ,;b) :;"c) ;";d) .;1
"Quale segno di punteggiatura va inserito al posto dello spazio __? ""La ragazza che arrivò __ sostiene Pereira, portava un cappello di refe."". (A. Tabucchi, Sostiene Pereira)";a) .;b) :;"c) ;";d) ,;4
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) Hai preso, il massimo dei voti ? Quasi non ci posso credere!;b) Hai preso, il massimo dei voti ?! Quasi non ci posso credere!;c) Hai preso il massimo dei voti ?! Quasi non ci posso credere!;"d) Hai preso il massimo dei voti; Quasi non ci posso credere!";3
"Viene proposto lo stesso periodo, scritto in quattro maniere diverse in relazione alla punteggiatura; si individui quale è la forma corretta";a) Hai visto Paolo lo zio, di mia mamma?;b) Hai visto, Paolo lo zio di mia mamma?;c) Hai, visto Paolo, lo zio di mia mamma?;d) Hai visto Paolo, lo zio di mia mamma?;4
Quale tra i seguenti non è un uso corretto dei due punti?;a) Per introdurre il discorso diretto;b) Per spezzare un periodo troppo lungo, ma non ancora concluso;c) Per introdurre un elenco;d) Per introdurre una spiegazione;2
Quale tra i seguenti indica una pausa breve e si usa, ad esempio, negli elenchi per separare i diversi elementi tra loro?;a) Punto;b) Due punti;c) Trattino;d) Virgola;4
Il trattino in italiano può essere di due tipi:;a) Forte o debole;b) Dritto o laterale;c) Lungo e breve;d) Dritto o curvo;3
Quanti e quali tipi di virgolette esistono in italiano?;a) Quattro: alte, basse, medie, apici;b) Uno solo: virgolette alte;c) Due: alte e basse;d) Tre: alte, basse, apici;4
Quale segno viene posto alla fine di una serie per indicare che la serie stessa continua?;a) Il punto misto;b) Il trattino;c) I puntini di sospensione;d) La virgola;3
Che cosa può essere utilizzato in un inciso?;a) Due punti e virgola;b) Le parentesi tonde;c) I due punti;d) I puntini di sospensione;2
Individuare l'opzione corretta:;a) L'orario di visita per familiari(amici) è dalle 10:00 alle 12:00.;"b) L'orario di visita per familiari;amici è dalle 10:00 alle 12:00.";c) L'orario di visita per familiari/amici è dalle 10:00 alle 12:00.;d) L'orario di visita per familiari, amici è dalle 10:00 alle 12:00.;3
Quale segno può essere utilizzato per separare un vocativo? Completa l'esempio.;a) Ragazzi, siate buoni.;b) Ragazzi - siate buoni.;"c) Ragazzi; siate buoni.";d) Ragazzi! Siate buoni.;1
Quale tra i seguenti non è un uso corretto delle virgolette?;a) Per delimitare un discorso diretto;b) Per mettere in evidenza una parola con un significato particolare;c) Per unire due parole che vengono accostate tra loro;d) Per evidenziare in un discorso le intestazioni di libri, giornali e trasmissioni;3
I puntini di sospensione:;a) Indicano una pausa più breve della virgola;b) Non indicano alcuna pausa;c) Si usano, nel numero fisso di tre, per lasciare in sospeso una frase, per far capire che c'è qualcosa di sottinteso.;d) Indicano una pausa pari a quella del trattino;3
Quale segno viene utilizzato nel periodo ipotetico per separare le due frasi?;a) La virgola;b) Il punto e virgola;c) Il punto fermo;d) Il punto misto;1
Quale segno viene utilizzato per introdurre una citazione?;a) Il trattino basso;b) Le parentesi quadre;c) Le virgolette;d) Il punto e virgola;3
