Individuare il sostantivo che NON è scritto correttamente.;a) Mittente.;b) Foragio.;c) Fanciullo.;d) Consolato.;2
Quale parola non riporta un corretto uso della doppia?;a) Dattero;b) Ciambela;c) Serramanico;d) Manualetto;2
Quale parola non riporta un corretto uso della doppia?;a) Colisione;b) Ammaccato;c) Distrutto;d) Impatto;1
Quale parola non riporta un corretto uso della doppia?;a) Clessidra;b) Corruzione;c) Sillogismo;d) Pogiolo;4
Quale tra le seguenti parole cambia significato se l'ultima lettera viene accentata?;a) Ciliegio;b) Melo;c) Banano;d) Pero;4
Quale tra le seguenti parole non è scritta correttamente?;a) Sé;b) Reggia;c) Pascià;d) Bebe;4
Quale tra le seguenti parole cambia significato se l'ultima lettera viene accentata?;a) Costo;b) Rata;c) Carta;d) Soldi;1
Quale parola non riporta un corretto uso della doppia?;a) Canceleria;b) Ricorrente;c) Annullamento;d) Cassazione;1
Quale tra le seguenti parole non è scritta correttamente?;a) Città;b) Tribu;c) Orsù;d) Pietà;2
Quale tra le seguenti parole non è scritta correttamente?;a) Giungla;b) Scimpanzé;c) Sofa;d) Virtù;3
Quale tra le seguenti parole non è scritta correttamente?;a) Lacchè;b) Tabù;c) Rè;d) Caffè;3
Quale tra le seguenti parole cambia significato se l'ultima lettera viene accentata?;a) Antenna;b) Torre;c) Faro;d) Lanterna;3
Quale tra le seguenti parole cambia significato se l'ultima lettera viene accentata?;a) Nocciolo;b) Pesco;c) Albicocco;d) Fico;2
Quale tra le seguenti parole non è scritta correttamente?;a) Regina;b) Maesta;c) Poiché;d) Puré;2
Quale parola non riporta un corretto uso della doppia?;a) Intollerabile;b) Asfisiante;c) Accusa;d) Disprezzo;2
Quale tra le seguenti parole cambia significato se l'ultima lettera viene accentata?;a) Barca;b) Porto;c) Molo;d) Lama;2
Quale parola non riporta un corretto uso della doppia?;a) Contracolpo.;b) Contraddire.;c) Contrassegno.;d) Contrapporre.;1
Quale tra i seguenti sostantivi non è ortograficamente corretto?;a) Razzia.;b) Tappeziere.;c) Carrozziere.;d) Mazziere.;2
Quale tra le seguenti parole non è scritta correttamente?;a) Città.;b) Così.;c) Quantita.;d) Virtù.;3
Quale parola non riporta un corretto uso della doppia?;a) Suddetto.;b) Soggiacere.;c) Eppure.;d) Acomodare.;4
Quale tra i seguenti sostantivi non è ortograficamente corretto?;a) Loggione.;b) Corazziere.;c) Soqquadro.;d) Braciale.;4
Quale tra le seguenti parole non è scritta correttamente?;a) Ventitre.;b) Già.;c) Giù.;d) Ciò.;1
"Individuare la corretta divisione in sillabe della parola ""precipitevolissimevolmente"".";"a) ""pre-ci-pi-te-vo-lis-si- me-vol-mente"".";"b) ""pre-ci-pi-te-vo-lissi- me-vol-men-te"".";"c) ""p-re-ci-pi-te-vo-lis-si- me-vol-men-te"".";"d) ""pre-ci-pi-te-vo-lis-si- me-vol-men-te"".";4
Quale parola non riporta un corretto uso della doppia?;a) Sottomesso.;b) Rimmettere.;c) Intromesso.;d) Strafare.;2
"Individuare la corretta divisione in sillabe della parola ""contemporaneamente"".";"a) ""con-tem-po-ra-ne-a- men-te"".";"b) ""con-tem-po-ra-ne- amen-te"".";"c) ""cont-em-po-ra-ne-a- men-te"".";"d) ""con-tem-po-ra-nea- men-te"".";1
Quale tra le seguenti parole cambia significato se l'ultima lettera viene accentata?;a) Moneta.;b) Motorino.;c) Aereo.;d) Stabilita.;4
"Individuare la corretta divisione in sillabe della parola ""compiacque"".";"a) ""com-piacque"".";"b) ""com-piac-que"".";"c) ""comp-iac-que"".";"d) ""com-pia-cque"".";2
Quale parola non riporta un corretto uso della doppia?;a) Dabbene.;b) Cosiffatto.;c) Summenzionato.;d) Sovrabondanza.;4
Quale tra le seguenti parole cambia significato se l'ultima lettera viene accentata?;a) Necessita.;b) Fico.;c) Altalena.;d) Mora.;1
"Individuare la corretta divisione in sillabe della parola ""querulo"".";"a) ""quer-u-lo"".";"b) ""qu-e-ru-lo"".";"c) ""que-ru-lo"".";"d) ""que-rulo"".";3
Quale parola non riporta un corretto uso della doppia?;a) Soprammobile.;b) Sovraccarico.;c) Contropprova.;d) Sopravvivere.;3
Individuare il sostantivo che NON è scritto correttamente.;a) Abitante.;b) Competensa.;c) Viadotto.;d) Celebrazione.;2
Quale tra i seguenti termini è scritto correttamente?;a) Insinuare.;b) Acalappiare.;c) Introduzzione.;d) Contenporaneo.;1
"""Quante goccie ne prendi al giorno? Fa attensione che non ti facciano male"". Quanti errori ortografici contiene questa frase?";a) 4;b) 3.;c) 2.;d) 1.;2
Quale tra i seguenti termini è scritto correttamente?;a) Estradizzione.;b) Fianchegiare.;c) Acquirente.;d) Metalurgico.;3
Quale tra i seguenti termini è scritto correttamente?;a) Polizzia.;b) Gienerosità.;c) Fittizio.;d) Irrepprensibile.;3
Quale tra le seguenti parole non si scrive attaccata, bensì staccata?;a) Sottoscala.;b) Mezzaluna.;c) Parafango.;d) Daccordo.;4
Individuare il sostantivo che NON è scritto correttamente.;a) Inciampo.;b) Imperizia.;c) Comprenzione.;d) Datazione.;3
Quale delle seguenti frasi contiene un errore ortografico?;a) Mio nonno era un grande appassionato di poker.;b) Pian piano siamo riusciti a raggiungere la vetta più alta.;c) Luca non mi a dato mai una mano negli studi.;"d) Ogni mattina beve latte
e cioccolato estremamente zuccherato.";3
Quale tra i seguenti termini è scritto correttamente?;a) Compensare.;b) Verdeto.;c) Tolerare.;d) Ambulatoliale.;1
Quale dei seguenti termini NON è ortograficamente corretto?;a) Gniomico.;b) Accozzaglia.;c) Piroscafo.;d) Raffica.;1
Quale tra i seguenti termini è scritto correttamente?;a) Irrealizabile.;b) Defezioni.;c) Eppisodio.;d) Pululare.;2
"In base al posizionamento dell'accento tonico, la parola ""marito"" è:";a) Bisdrucciola.;b) Piana.;c) Sdrucciola.;d) Tronca.;2
Quale delle seguenti frasi non è ortograficamente corretta?;a) C'è stata una tromba d'aria vicino casa mia.;b) Pultroppo credo che dovremo lasciarci.;c) Conservo ancora i tuoi dati per la fattura.;d) Sembrerebbe esserci un nuovo allievo a scuola.;2
"""Ho accellerato lungo il retilineo e sono andata a sbattere"". Quanti errori ortografici contiene questa frase?";a) 3.;b) 1.;c) 2.;d) 4.;3
"""Da retta a tuo fratello. Non possono acusarti di nulla"". Quanti errori ortografici contiene questa frase?";a) 2.;b) 3.;c) 4.;d) 1.;1
Individuare il sostantivo che NON è scritto correttamente.;a) Impugnazione.;b) Superstizione.;c) Sgombro.;d) Opposizzione.;4
Quale delle seguenti frasi non è ortograficamente corretta?;a) Fà attenzione alle macchine.;b) Sono stata davvero bene con te.;c) Dove sarà finita la mia matita?;d) Sabato andrò in vacanza.;1
"""Si è sempre vergognata delle sue coscie anche se l'ho sempre trovata bellissima"". Quanti errori ortografici contiene questa frase?";a) 0.;b) 2.;c) 1.;d) 3.;3
Quale delle seguenti frasi non è ortograficamente corretta?;a) Il foglio l'ho lasciato sulla cattedra.;b) Sembrerebbe esserci un nuovo allievo a scuola.;c) Vuoi un pò di caffè?;d) È veramente una situazione imbarazzante.;3
Quale dei seguenti termini NON è ortograficamente corretto?;a) Occlusione.;b) Carrampana.;c) Abbacchio.;d) Astuzia.;2
"""Il latino non è una scenza esatta. È una lingua antica che va studiata con costansa"". Quanti errori ortografici contiene questa frase?";a) 2.;b) 3.;c) 1.;d) 4;1
Individuare l'aggettivo che NON è scritto correttamente.;a) Ristretto.;b) Valutativo.;c) Pantagruellico.;d) Convenzionato.;3
Quale tra i seguenti termini è scritto correttamente?;a) Inovativa.;b) Irreparrabile.;c) Elegansa.;d) Elettricità.;4
Quale tra i seguenti termini è scritto correttamente?;a) Paziente.;b) Insoportabile.;c) Soquadro.;d) Polemizare.;1
"""La scorsa estate le spiaggie itagliane sono state prese dassalto dai turisti stranieri"". Quanti errori ortografici contiene questa frase?";a) 2.;b) 4.;c) 1.;d) 3.;4
Quale tra le seguenti parole non si scrive attaccata, bensì staccata?;a) Spazzaneve.;b) Senzaltro.;c) Cruciverba.;d) Lanciafiamme.;2
"In base al posizionamento dell'accento tonico, la parola ""patata"" è:";a) Bisdrucciola.;b) Tronca.;c) Sdrucciola.;d) Piana.;4
Quale delle seguenti frasi contiene un errore ortografico?;a) Prepara le valigie e metti tutto in ascensore.;b) Non credere alle sue promesse effimere.;c) Erika sta attraversando il duro periodo dell'adolescenza.;d) Mi sono comprata un nuovo compiuter con quei soldi.;4
Quale dei seguenti termini NON è ortograficamente corretto?;a) Squalo.;b) Mendacce.;c) Scoglio.;d) Crogiolo.;2
"""Qual'è il tuo dolce preferito? Il mio è il gelato al pistachio"". Quanti errori ortografici contiene questa frase?";a) 2.;b) 3.;c) 4;d) 1.;1
Dove cade l'accento in una parola tronca?;a) Sulla penultima sillaba.;b) Sulla terzultima sillaba.;c) Sull'ultima sillaba.;d) Sulla quintultima sillaba.;3
"In base al posizionamento dell'accento tonico, la parola ""università"" è:";a) Tronca.;b) Piana.;c) Bisdrucciola.;d) Sdrucciola.;1
"""Ogniuno agisca secondo propria coscenza"". Quanti errori ortografici contiene questa frase?";a) 3.;b) 2.;c) 1.;d) 0.;2
Quale dei seguenti termini NON è ortograficamente corretto?;a) Retogrado.;b) Triglia.;c) Vigilia.;d) Bottiglia.;1
"""Ero un po' in anzia mentre andavo in aereoporto"". Quanti errori ortografici contiene questa frase?";a) 3.;b) 4.;c) 1.;d) 2.;4
"In base al posizionamento dell'accento tonico, la parola ""scrivimelo"" è:";a) Piana.;b) Tronca.;c) Sdrucciola.;d) Bisdrucciola.;4
Quale tra i seguenti termini è scritto correttamente?;a) Abastanza.;b) Licuame.;c) Affidabile.;d) Vitoria.;3
Quando il troncamento NON è obbligatorio?;"a) Con l'aggettivo ""grande"".";"b) Con l'articolo ""uno"".";"c) Con il pronome ""alcuno"".";"d) Con i pronomi e gli aggettivi ""tale"" e ""quale"".";4
"In base al posizionamento dell'accento tonico, la parola ""mandaglielo"" è:";a) Bisdrucciola.;b) Piana.;c) Sdrucciola.;d) Tronca.;1
Individuare l'aggettivo che NON è scritto correttamente.;a) Inedito.;b) Lavico.;c) Abbrogabile.;d) Riservato.;3
Quale delle seguenti frasi contiene un errore ortografico?;a) Ho da tempo un'allergia a tutti i metalli.;b) Questo è uno shampoo specifico per la cura del quoio capelluto.;c) Non credo che riusciranno ad arrivare in tempo per il pranzo di Natale.;d) Ha ricevuto molti regali per l'arrivo del suo bambino.;2
Quale dei seguenti termini NON è ortograficamente corretto?;a) Taccuino.;b) Cuerulo.;c) Vettore.;d) Acquario.;2
"In base al posizionamento dell'accento tonico, la parola ""partirò"" è:";a) Piana.;b) Sdrucciola.;c) Tronca.;d) Bisdrucciola.;3
Quale dei seguenti termini NON è ortograficamente corretto?;a) Baruffa.;b) Sincronia.;c) Camicia.;d) Astriuso.;4
Quale tra i seguenti termini è scritto correttamente?;a) Colettività.;b) Apparizzione.;c) Suculento.;d) Intromissioni.;4
"""Amo osservare le sce che lasciano le barche nel mare"". Quanti errori ortografici contiene questa frase?";a) 1.;b) 4.;c) 3.;d) 2.;1
Quale delle seguenti frasi contiene un errore ortografico?;a) L'imputato è stato rinviato a giudizio nell'udienza di questa mattina.;b) Sogno di svegliarmi in una spiaggia tropicale.;c) Il mio capo è talmente critico che sbraita tutto il giorno.;d) Mio marito è un uomo parzimonioso.;4
In quale, tra le parole proposte, vi è una vocale mancante?;a) Cauterio;b) Guineano;c) Anguineo;d) Efonia;4
Quale, tra le seguenti regole, è valida nell'andare a capo?;a) Le consonanti doppie (tranne i gruppi pp e ss) si dividono sempre, es: tra- ppo-la;b) Le consonanti doppie non si dividono mai, es: re- ssa;c) Non esiste una regola universale rispetto alla divisione delle consonanti doppie;d) Le consonanti doppie si dividono sempre (il gruppo cq è considerato come il gruppo qq), es: fa-ra-but-to;4
In quale tra le seguenti frasi non è presente un corretto utilizzo dell'accento?;a) Ne posso avere ancora?;b) Non ne poteva davvero più.;c) Non ha né chiesto scusa né rimediato al danno.;d) Non ho ne fame ne sete.;4
Quale tra le parole proposte presenta un dittongo?;a) Rana;b) Bagno;c) Quiete;d) Fieno;4
In quale, tra le parole proposte, vi è una vocale mancante?;a) Guaiolare;b) Neuroglia;c) Papulode;d) Autolinea;3
Quale tra le parole proposte non presenta un trittongo?;a) Camminiamo;b) Continuiamo;c) Mutuai;d) Attuai;1
In quale tra le seguenti frasi non è presente un corretto utilizzo dell'accento?;a) Il bagno è al piano di sotto.;b) Assuma una compressa al dì, dopo cena.;c) Questo cappotto è di Licia.;d) Loro due sono come il di e la notte.;4
Quale tra le parole proposte presenta uno iato?;a) Soave;b) Ancella;c) Effimero;d) Linfa;1
Quale tra le parole proposte presenta uno iato?;a) Sentinella;b) Ancora;c) Rospo;d) Viuzza;4
Quale tra i seguenti non è un dittongo?;a) Ei;b) Eia;c) Ou;d) Ui;2
Quale tra i seguenti non è un dittongo?;a) Oi;b) Uo;c) Ai;d) Uio;4
Quale tra le parole proposte presenta un dittongo?;a) Vacca;b) Feltro;c) Neutro;d) Buoi;3
Indicare quale tra le seguenti parole è correttamente suddivisa in sillabe:;a) Co-lla-bo-ra-ti-vo;b) Im-pre-ve-di-bi-le;c) Si-tu-a-zio-nis-mo;d) Cris-tal-liz-za-to;2
Quale, tra le seguenti regole, è valida nell'andare a capo?;a) La s seguita da un'altra consonante (s impura) si appoggia alla sillaba che segue, es: po-sta;b) La s seguita da un'altra consonante (s impura) si distacca dalla sillaba che segue, es: pos-ti-no;c) La s seguita da un'altra s (s impura) non si divide mai, es: cass-et-ta;d) La s seguita da una vocale (s impura) si distacca dalla sillaba che segue, es: pos-a-ta;1
Quale tra le parole proposte non presenta un trittongo?;a) Cavolfiore;b) Scambiai;c) Seguiamo;d) Colloquio;1
In quale tra le seguenti frasi non è presente un corretto utilizzo dell'accento?;a) Li avevo comprati per noi.;b) Ho pagato e li ho messi nel sacchetto.;c) Perché te ne stai lì impalata?;d) Se cerchi i libri prova a guardare li.;4
Indicare quale tra le seguenti parole è correttamente suddivisa in sillabe:;a) Po-ltro-na;b) O-mb-rel-lo;c) Pe-ri-fe-ria;d) Ac-qua-rio;4
In quale, tra i seguenti casi, l'elisione è obbligatoria?;a) Lo ammiraglio;b) La amministratrice;c) Lo ho trovato;d) Una amarena;1
Individuare l'alternativa corretta:;a) Appoggiai il vaso sul comò.;b) Guarda lassu che nuvole!;c) Che ci fai anche tu qui?;d) Mi passi il sale è il pepe?;1
In quale tra le seguenti frasi non è presente un corretto utilizzo dell'accento?;a) Gradirei una bella tazza di te.;b) No grazie, il tè lo preferisco senza limone.;c) Perché dovrei darlo proprio a te?;d) Te lo avevano detto.;1
In quale, tra i seguenti casi, l'elisione è obbligatoria?;a) Una esposizione;b) Lo amico;c) La esibizione;d) Lo ho visto;2
In quale tra le seguenti frasi non è presente un corretto utilizzo dell'accento?;a) Marco e Luigi sono due ragazzi in gamba.;b) È Marco che mi ha spiegato come fare.;c) E Marco? Verrà con noi?;d) Marco e andato a fare surf.;4
Quale tra i seguenti non è un dittongo?;a) Eiu;b) Ia;c) Ei;d) Ua;1
In quale, tra i seguenti casi, l'elisione è obbligatoria?;a) La ho cercata;b) Lo esercizio;c) Una esibizione;d) Una amica;2
Quale tra le parole proposte presenta un dittongo?;a) Sasso;b) Giuoco;c) Letto;d) Causa;4
Individuare l'alternativa corretta:;a) Che ne dici di una serata al casinò?;b) Non mi piace ricevere la carita.;c) Questa sera cenerò dà Roberto.;d) Al martedi sera gioco a calcetto.;1
Quale tra le parole proposte presenta uno iato?;a) Parcheggio;b) Moto;c) Area;d) Tassametro;3
Quale tra le parole proposte non presenta un trittongo?;a) Quiete;b) Paio;c) Reumatismo;d) Reliquia;3
Quale, tra le seguenti regole, è valida nell'andare a capo?;a) Le vocali di uno iato appartengono a due sillabe diverse e quindi non si separano mai, es: e-roe;b) Le vocali che formano uno iato possono essere indistintamente divise o meno, rendendo corrette entrambe le formule, es: po-e-si-a oppure poe-sia;c) Le vocali di uno iato appartengono a due sillabe diverse e quindi si separano, es: ma-e-stra;d) Non esiste una regola universale rispetto alla divisione delle vocali che formano uno iato;3
Indicare quale tra le seguenti parole è correttamente suddivisa in sillabe:;a) Co-nt-rol-lo;b) Tram-bu-sto;c) Sin-er-gi-a;d) Acq-uaz-zo-ne;2
Quale tra le parole proposte presenta un dittongo?;a) Stagno;b) Coppa;c) Chiodo;d) Guai;3
Individuare l'alternativa corretta:;a) Non né voglio più.;b) Ho raccolto un nontiscordardimé;c) Di gatti? Ne ho ventitre;d) Fu nominato vicere;2
In quale, tra le parole proposte, vi è una vocale mancante?;a) Enomia;b) Reumatico;c) Lutazione;d) Cuoieria;1
Quale, tra le seguenti regole, è valida nell'andare a capo?;a) Le vocali che formano dittongo o trittongo possono essere indistintamente divise o meno, rendendo corrette entrambe le formule, es: a-iuo-la oppure ai-uo-la;b) Le vocali che formano dittongo o trittongo si dividono sempre, es: pi-e- de;c) Le vocali che formano dittongo o trittongo non si dividono mai e, quindi, formano una sola sillaba, es: luo-go;d) Non esiste una regola universale rispetto alla divisione delle vocali che formano dittongo o trittongo;3
In quale, tra le parole proposte, vi è una vocale mancante?;a) Inesaudito;b) Nucleica;c) Purgazone;d) Manutergio;3
In quale tra le seguenti frasi non è presente un corretto utilizzo dell'accento?;a) Il tuo vestito è meraviglioso.;b) Pietro si guardò intorno.;c) Prendi 20 gocce al di e sarai pronto per il concerto.;d) Non ho né fame né sete.;3
Le parole polisillabe:;a) Nessuna delle risposte è corretta, le parole italiane si distinguono esclusivamente in monosillabi, bisillabi e trisillabi.;b) Sono composte da cinque o più sillabe.;c) Sono composte da due o più sillabe.;d) Sono composte da tre o più sillabe.;2
Individuare l'alternativa corretta:;a) Federico ha una casa a San Teodoro, una localita a pochi chilometri da Olbia.;b) Per la festa facciamo un bellissimo falo.;c) Chi fa da se fa per tre?;d) Cecilia credeva di essere alla meta ed era appena alla metà.;4
In quale dei seguenti casi il troncamento è scorretto?;a) Con i verbi all'infinito.;b) Con tale e quale seguiti da voci del verbo essere che iniziano con la e.;c) Con l'aggettivo grande davanti a consonante.;d) Con parole che iniziano per z, gn, ps, x, s impura + consonante.;4
"Con riferimento allo iato (dal latino hiatus ""apertura"", ""separazione"") indicare l'affermazione corretta.";a) Tutte le affermazioni contenute nelle altre alternative di risposta sono corrette.;b) Lo iato si ha nelle parole formate con i prefissi re-, ri-, bi-, di-, su-, tri-.;c) Lo iato si ha quando si incontrano due vocali forti (a, e, o).;d) Lo iato si ha quando si incontrano una vocale forte e una vocale debole tonica (i, ù).;1
Quali fra le seguenti parole non presenta uno iato?;a) Coesione.;b) Rete.;c) Semiaperto.;d) Follia.;2
In quale, tra le parole proposte, vi è una consonante mancante?;a) Rallegramenti.;b) Accipicchia.;c) Boccaporto.;d) Mezzenoti.;4
"1) re-al- tà; 2) a-stro-no-mo; 3) buo-no; 4) sa-la-re. Quali fra le precedenti parole sono correttamente suddivise in sillabe?";a) Tutte quelle indicate.;"b) Solo quelle ai numeri 1)
e 4).";"c) Solo quelle ai numeri 2)
e 3).";d) Nessuna di quelle indicate.;1
A seconda della sillaba su cui cade l'accento tonico, le parole si classificano in tronche, piane, sdrucciole, bisdrucciole. Sono piane se:;a) L'accento è posizionato sull'ultima sillaba.;b) L'accento è posizionato sulla penultima sillaba.;c) L'accento è posizionato sulla terz'ultima sillaba.;d) L'accento è posizionato sulla quart'ultima sillaba.;2
Quali fra le seguenti parole presenta uno iato?;a) Aereo.;b) Stampa.;c) Pollo.;d) Base.;1
In quali dei seguenti casi l'elisione è vietata:;a) Della iena.;b) Quella ampolla.;c) Santa Agata.;d) Quello elefante.;1
In quale, tra le parole proposte, vi è una vocale mancante?;a) Fisatra.;b) Cavalieri.;c) Atteggiamento.;d) Riprovevole.;1
In quali dei seguenti casi l'elisione è obbligatoria:;a) Lo iodio.;b) Li attende.;c) Ci andiamo.;d) Dallo orefice.;4
Indicare quale parola non è correttamente suddivisa in sillabe?;a) Am-massa-to.;b) Fa-rai.;c) Di-vi-de-va.;d) Mo-stro.;1
Indicare quale parola non è correttamente suddivisa in sillabe?;a) Rior-di-na-re.;b) Le-sto.;c) Ma-gro.;d) Ma-nto.;4
"1) e-si-le; 2) in-quie-to; 3) be-a-to; 4) po-e-ta. Quali fra le precedenti parole sono correttamente suddivise in sillabe?";a) Nessuna di quelle indicate.;"b) Solo quelle ai numeri 2)
e 3).";"c) Solo quelle ai numeri 1)
e 4).";d) Tutte quelle indicate.;4
Biànco, aiuòla, dièci, guài. Quali fra le precedenti parole presentano dittonghi?;a) Biànco, aiuòla.;b) Dièci, guài.;c) Biànco, dièci.;d) Aiuòla, guài.;3
Chiùso, buòi, nèutro, quiète. Quali fra le precedenti parole presentano dittonghi?;a) Chiùso, nèutro.;b) Nèutro, buòi.;c) Chiùso, quiète.;d) Buòi, quiète.;1
L'elisione è vietata:;a) Con l'avverbio ci davanti a voci del verbo essere che cominciano per e-.;b) Con i pronomi personali le e li.;c) Con l'aggettivo dimostrativo quello/a.;d) Con gli aggettivi santo/a.;2
Poche sono le parole della lingua italiana prive di accento. Indicare quali sono le parole enclìtiche, quelle che per essere pronunciate devono appoggiarsi alla parola che le precede:;"a) Le particelle
pronominali (mi, ti, si, ci, vi, me, te).";b) Le preposizioni semplici (di, a, da, in, con, su, per, tra, fra).;"c) Le particelle
pronominali e le particelle avverbiali che si uniscono al verbo da cui dipendono (mostralo, telefonami, andateci).";"d) Gli articoli
determinativi (il, lo, la, i, gli, le).";3
Il troncamento non avviene:;a) Con le parole al plurale.;b) Con buono.;"c) Con uno e i suoi
composti (alcuno, ciascuno, nessuno).";d) Con i nomi comuni quali signore, professore, dottore.;1
In quale, tra le parole proposte, vi è una consonante mancante?;a) Amaregiato.;b) Femmina.;c) Staffe.;d) Giraffa.;1
A seconda della sillaba su cui cade l'accento tonico, le parole si classificano in tronche, piane, sdrucciole, bisdrucciole. Sono tronche se:;a) L'accento è posizionato sulla penultima sillaba.;b) L'accento è posizionato sulla terz'ultima sillaba.;c) L'accento è posizionato sull'ultima sillaba.;d) L'accento è posizionato sulla quart'ultima sillaba.;3
Nella scrittura dell'accento se ne distinguono tre tipi: accento grave, accento acuto, accento circonflesso. Quali delle parole che seguono sono esempi di parole con accento grave:;a) Papà, né.;b) Perché, né.;c) Méla, sé.;d) Guardàvano, farò.;4
È obbligatorio segnare l'accento tonico:;a) Sui monosillabi che contengono un dittongo come ciò, già, giù, piè, può, più, scià.;b) Sugli avverbi qui e qua.;"c) Sul ""si"" quando è particella pronominale e sul ""li"" quando è pronome.";d) Sui monosillabi che contengono una sola vocale: fu, me, ti, so, tra, sto.;1
"1) e-stra-zio-ne; 2) ca-sci-na; 3) ac-qua; 4) stel-la. Quali fra le precedenti parole sono correttamente suddivise in sillabe?";"a) Solo quelle ai numeri 2)
e 3).";b) Tutte quelle indicate.;c) Solo quelle ai numeri 1) e 4).;d) Nessuna di quelle indicate.;2
In quale, tra le parole proposte, vi è una consonante mancante?;a) Fondovalle.;b) Terracotta.;c) Cassapanche.;d) Bocaporti.;4
Nella scrittura dell'accento se ne distinguono tre tipi: accento grave, accento acuto, accento circonflesso. Quali delle parole che seguono sono esempi di parole con accento acuto:;a) Farò, méla.;b) Méla, sé.;c) Più, perché.;d) Perché, nèttare.;2
L'elisione è obbligatoria:;a) Sempre con la preposizione da.;b) Con i pronomi personali le e li.;c) Con l'articolo le.;d) Con gli articoli lo, la e con le preposizioni articolate formate con tali articoli.;4
In quale tra le seguenti frasi non è presente un corretto utilizzo dell'accento?;a) Il traghetto raggiunse la metà con molto ritardo.;b) Perché dovrei farlo io?;c) Abbiamo raccolto molti frutti, però alcuni sono bacati.;d) Quando la trivellatrice bucò l'ultima parete di roccia, gli operai che avevano scavato il tunnel si incontrarono.;1
Quale tra le parole proposte non presenta un trittongo?;a) Aiuola.;b) Guai.;c) Triennio.;d) Quiete.;3
Individuare l'alternativa corretta:;a) Dora in avanti non userò più quell'automobile.;"b) Nell'armadio
dell'insegnante d'italiano cerano i compiti corretti.";c) All'entrata della stazione c'era un amico di mio zio.;d) L'erba infestante va senzaltro estirpata dal prato.;3
Quale tra le parole proposte non presenta un dittongo?;a) Piuma.;b) Suino.;c) Icona.;d) Uomo.;3
Quale tra le parole proposte non presenta un dittongo?;a) Fiocco.;b) Rasoi.;c) Estate.;d) Portuale.;3
Indicare quale parola non è correttamente suddivisa in sillabe?;a) Au-to.;b) Bu-gì-a.;c) Tuoi.;d) O-blò.;2
